freq,isced11,age,sex,unit,geo\TIME_PERIOD	2013 	2015 
A,ED0-2,Y25-64,T,PC,LV	87.5 	86.5 
A,ED0-2,Y25-64,T,PC,MK	: u	92.8 
A,ED0-2,Y25-64,T,PC,MT	91.2 u	93.9 
A,ED0-2,Y25-64,T,PC,NL	88.1 	86.3 
A,ED0-2,Y25-64,T,PC,NO	93.5 	93.8 
A,ED0-2,Y25-64,T,PC,PL	87.1 u	92.6 u
A,ED0-2,Y25-64,T,PC,PT	91.3 u	92.5 
A,ED0-2,Y25-64,T,PC,RO	91.3 	94.2 
A,ED0-2,Y25-64,T,PC,RS	91.8 u	94.4 
A,ED0-2,Y25-64,T,PC,SE	90.4 	91.1 
A,ED0-2,Y25-64,T,PC,SI	93.9 	95.8 
A,ED0-2,Y25-64,T,PC,SK	95.2 	94.2 
A,ED0-2,Y25-64,T,PC,UK	85.8 u	92.3 u
A,ED0-2,Y35-49,F,PC,AT	92.4 	92.0 
A,ED0-2,Y35-49,F,PC,BE	86.7 	91.3 
A,ED0-2,Y35-49,F,PC,BG	88.6 	94.3 
A,ED0-2,Y35-49,F,PC,CH	89.4 	94.1 
A,ED0-2,Y35-49,F,PC,CY	90.2 	97.2 
A,ED0-2,Y35-49,F,PC,CZ	87.5 u	95.1 
A,ED0-2,Y35-49,F,PC,DE	79.6 	91.5 
A,ED0-2,Y35-49,F,PC,DK	93.0 	94.6 u
A,ED0-2,Y35-49,F,PC,EE	92.8 	94.3 
A,ED0-2,Y35-49,F,PC,EL	72.0 	94.1 
A,ED0-2,Y35-49,F,PC,ES	97.5 	97.5 
A,ED0-2,Y35-49,F,PC,EU27_2007	89.3 u	91.5 u
A,ED0-2,Y35-49,F,PC,EU27_2020	89.4 u	91.5 e
A,ED0-2,Y35-49,F,PC,EU28	89.3 u	91.5 u
A,ED0-2,Y35-49,F,PC,FI	98.2 	100.0 u
A,ED0-2,Y35-49,F,PC,FR	86.2 u	89.0 u
A,ED0-2,Y35-49,F,PC,HR	94.3 u	96.3 
A,ED0-2,Y35-49,F,PC,HU	94.3 	98.7 
A,ED0-2,Y35-49,F,PC,IE	88.3 u	92.1 u
A,ED0-2,Y35-49,F,PC,IS	87.6 	94.8 
A,ED0-2,Y35-49,F,PC,IT	86.4 u	83.2 
A,ED0-2,Y35-49,F,PC,LT	94.5 u	85.4 
A,ED0-2,Y35-49,F,PC,LU	90.1 u	89.8 
A,ED0-2,Y35-49,F,PC,LV	91.0 	89.1 
A,ED0-2,Y35-49,F,PC,MK	: u	94.9 
A,ED0-2,Y35-49,F,PC,MT	91.6 u	96.0 
A,ED0-2,Y35-49,F,PC,NL	90.6 	92.9 
A,ED0-2,Y35-49,F,PC,NO	90.8 	89.7 
A,ED0-2,Y35-49,F,PC,PL	87.2 u	94.6 u
A,ED0-2,Y35-49,F,PC,PT	91.9 u	95.0 
A,ED0-2,Y35-49,F,PC,RO	96.2 	95.4 
A,ED0-2,Y35-49,F,PC,RS	95.3 u	95.6 
A,ED0-2,Y35-49,F,PC,SE	94.2 u	92.0 
A,ED0-2,Y35-49,F,PC,SI	95.9 	96.5 
A,ED0-2,Y35-49,F,PC,SK	92.8 	96.9 
A,ED0-2,Y35-49,F,PC,UK	87.6 u	91.2 u
A,ED0-2,Y35-49,M,PC,AT	93.9 	92.2 
A,ED0-2,Y35-49,M,PC,BE	84.1 	85.6 
A,ED0-2,Y35-49,M,PC,BG	89.9 	93.4 
A,ED0-2,Y35-49,M,PC,CH	84.2 	78.3 
A,ED0-2,Y35-49,M,PC,CY	95.2 	95.4 
A,ED0-2,Y35-49,M,PC,CZ	87.8 u	89.0 
A,ED0-2,Y35-49,M,PC,DE	83.6 	88.3 
A,ED0-2,Y35-49,M,PC,DK	82.2 	89.6 
A,ED0-2,Y35-49,M,PC,EE	89.3 	88.3 
A,ED0-2,Y35-49,M,PC,EL	73.3 	94.9 
A,ED0-2,Y35-49,M,PC,ES	97.2 	96.0 
A,ED0-2,Y35-49,M,PC,EU27_2007	89.1 u	88.8 u
A,ED0-2,Y35-49,M,PC,EU27_2020	89.7 u	88.5 e
A,ED0-2,Y35-49,M,PC,EU28	89.0 u	88.8 u
A,ED0-2,Y35-49,M,PC,FI	92.0 	95.7 
A,ED0-2,Y35-49,M,PC,FR	89.8 u	80.5 u
A,ED0-2,Y35-49,M,PC,HR	80.7 u	90.2 
A,ED0-2,Y35-49,M,PC,HU	91.2 	95.1 
A,ED0-2,Y35-49,M,PC,IE	90.5 u	93.6 u
A,ED0-2,Y35-49,M,PC,IS	92.5 	89.5 
A,ED0-2,Y35-49,M,PC,IT	85.1 u	80.5 
A,ED0-2,Y35-49,M,PC,LT	86.5 u	88.7 
A,ED0-2,Y35-49,M,PC,LU	90.6 u	83.2 
A,ED0-2,Y35-49,M,PC,LV	87.4 	84.6 
A,ED0-2,Y35-49,M,PC,MK	: u	92.6 
A,ED0-2,Y35-49,M,PC,MT	90.9 u	94.6 
A,ED0-2,Y35-49,M,PC,NL	89.8 	81.5 
A,ED0-2,Y35-49,M,PC,NO	91.8 	88.3 
A,ED0-2,Y35-49,M,PC,PL	82.0 u	91.9 u
A,ED0-2,Y35-49,M,PC,PT	91.3 u	91.1 
A,ED0-2,Y35-49,M,PC,RO	89.5 	93.6 
A,ED0-2,Y35-49,M,PC,RS	90.0 u	94.0 
A,ED0-2,Y35-49,M,PC,SE	89.7 u	86.0 
A,ED0-2,Y35-49,M,PC,SI	93.9 	95.6 
A,ED0-2,Y35-49,M,PC,SK	96.7 u	92.7 
A,ED0-2,Y35-49,M,PC,UK	76.9 u	92.8 u
A,ED0-2,Y35-49,T,PC,AT	92.9 	92.1 
A,ED0-2,Y35-49,T,PC,BE	85.4 	88.4 
A,ED0-2,Y35-49,T,PC,BG	89.2 	93.8 
A,ED0-2,Y35-49,T,PC,CH	87.3 	86.1 
A,ED0-2,Y35-49,T,PC,CY	92.5 	96.4 
A,ED0-2,Y35-49,T,PC,CZ	87.6 u	92.8 
A,ED0-2,Y35-49,T,PC,DE	81.1 	90.1 
A,ED0-2,Y35-49,T,PC,DK	86.7 	91.5 
A,ED0-2,Y35-49,T,PC,EE	90.9 	90.4 
A,ED0-2,Y35-49,T,PC,EL	72.6 	94.5 
A,ED0-2,Y35-49,T,PC,ES	97.3 	96.7 
A,ED0-2,Y35-49,T,PC,EU27_2007	89.2 u	90.1 u
A,ED0-2,Y35-49,T,PC,EU27_2020	89.6 u	90.0 e
A,ED0-2,Y35-49,T,PC,EU28	89.2 u	90.1 u
A,ED0-2,Y35-49,T,PC,FI	93.9 	96.8 
A,ED0-2,Y35-49,T,PC,FR	87.5 u	85.4 u
A,ED0-2,Y35-49,T,PC,HR	90.0 u	93.7 
A,ED0-2,Y35-49,T,PC,HU	92.9 	97.1 
A,ED0-2,Y35-49,T,PC,IE	89.3 u	92.9 u
A,ED0-2,Y35-49,T,PC,IS	90.0 	91.8 
A,ED0-2,Y35-49,T,PC,IT	85.7 u	81.7 
A,ED0-2,Y35-49,T,PC,LT	89.8 u	87.3 
A,ED0-2,Y35-49,T,PC,LU	90.3 u	86.6 
A,ED0-2,Y35-49,T,PC,LV	88.8 	86.1 
A,ED0-2,Y35-49,T,PC,MK	: u	93.9 
A,ED0-2,Y35-49,T,PC,MT	91.3 u	95.3 
A,ED0-2,Y35-49,T,PC,NL	90.2 	87.9 
A,ED0-2,Y35-49,T,PC,NO	91.3 	89.0 
A,ED0-2,Y35-49,T,PC,PL	85.3 u	93.3 u
A,ED0-2,Y35-49,T,PC,PT	91.6 u	93.0 
A,ED0-2,Y35-49,T,PC,RO	93.2 	94.5 
A,ED0-2,Y35-49,T,PC,RS	93.0 u	94.8 
A,ED0-2,Y35-49,T,PC,SE	91.8 	88.5 
A,ED0-2,Y35-49,T,PC,SI	95.1 	96.0 
A,ED0-2,Y35-49,T,PC,SK	94.7 	94.5 
A,ED0-2,Y35-49,T,PC,UK	82.2 u	91.9 u
A,ED0-2,Y50-64,F,PC,AT	94.8 	95.0 
A,ED0-2,Y50-64,F,PC,BE	87.7 	84.7 
A,ED0-2,Y50-64,F,PC,BG	84.3 	94.6 
A,ED0-2,Y50-64,F,PC,CH	89.8 	91.2 
A,ED0-2,Y50-64,F,PC,CY	96.6 	97.6 
A,ED0-2,Y50-64,F,PC,CZ	92.4 u	98.1 
A,ED0-2,Y50-64,F,PC,DE	87.3 	94.8 
A,ED0-2,Y50-64,F,PC,DK	91.8 	95.7 
A,ED0-2,Y50-64,F,PC,EE	89.1 	86.8 
A,ED0-2,Y50-64,F,PC,EL	72.5 	96.1 
A,ED0-2,Y50-64,F,PC,ES	96.3 	97.1 
A,ED0-2,Y50-64,F,PC,EU27_2007	88.8 u	91.5 u
A,ED0-2,Y50-64,F,PC,EU27_2020	88.8 u	91.1 e
A,ED0-2,Y50-64,F,PC,EU28	88.8 u	91.5 u
A,ED0-2,Y50-64,F,PC,FI	93.4 	91.7 
A,ED0-2,Y50-64,F,PC,FR	87.2 u	84.2 u
A,ED0-2,Y50-64,F,PC,HR	89.2 u	93.3 
A,ED0-2,Y50-64,F,PC,HU	94.5 	97.2 
A,ED0-2,Y50-64,F,PC,IE	93.6 u	93.0 u
A,ED0-2,Y50-64,F,PC,IS	91.4 	91.2 
A,ED0-2,Y50-64,F,PC,IT	83.2 u	84.2 
A,ED0-2,Y50-64,F,PC,LT	94.5 u	90.3 
A,ED0-2,Y50-64,F,PC,LU	91.8 u	94.1 
A,ED0-2,Y50-64,F,PC,LV	87.3 	86.5 
A,ED0-2,Y50-64,F,PC,MK	: u	92.7 
A,ED0-2,Y50-64,F,PC,MT	92.1 u	93.3 
A,ED0-2,Y50-64,F,PC,NL	91.0 	87.1 
A,ED0-2,Y50-64,F,PC,NO	94.8 	96.3 
A,ED0-2,Y50-64,F,PC,PL	89.3 u	94.1 u
A,ED0-2,Y50-64,F,PC,PT	90.5 u	93.1 
A,ED0-2,Y50-64,F,PC,RO	90.9 	94.6 
A,ED0-2,Y50-64,F,PC,RS	92.0 u	93.4 
A,ED0-2,Y50-64,F,PC,SE	88.6 	96.3 
A,ED0-2,Y50-64,F,PC,SI	94.5 	95.5 
A,ED0-2,Y50-64,F,PC,SK	97.7 	96.6 
A,ED0-2,Y50-64,F,PC,UK	89.1 u	95.1 u
A,ED0-2,Y50-64,M,PC,AT	93.7 	87.6 
A,ED0-2,Y50-64,M,PC,BE	84.4 	86.4 
A,ED0-2,Y50-64,M,PC,BG	82.0 	89.5 
A,ED0-2,Y50-64,M,PC,CH	91.8 	82.1 
A,ED0-2,Y50-64,M,PC,CY	93.0 	97.6 
A,ED0-2,Y50-64,M,PC,CZ	85.6 u	96.6 
A,ED0-2,Y50-64,M,PC,DE	73.5 	85.1 
A,ED0-2,Y50-64,M,PC,DK	88.6 	96.2 
A,ED0-2,Y50-64,M,PC,EE	83.4 	85.4 
A,ED0-2,Y50-64,M,PC,EL	69.5 	94.5 
A,ED0-2,Y50-64,M,PC,ES	96.0 	96.5 
A,ED0-2,Y50-64,M,PC,EU27_2007	86.0 u	88.0 u
A,ED0-2,Y50-64,M,PC,EU27_2020	86.0 u	87.9 e
A,ED0-2,Y50-64,M,PC,EU28	86.0 u	88.0 u
A,ED0-2,Y50-64,M,PC,FI	92.6 	88.5 
A,ED0-2,Y50-64,M,PC,FR	83.5 u	72.0 u
A,ED0-2,Y50-64,M,PC,HR	76.2 u	91.7 
A,ED0-2,Y50-64,M,PC,HU	90.3 	94.1 
A,ED0-2,Y50-64,M,PC,IE	87.6 u	92.1 u
A,ED0-2,Y50-64,M,PC,IS	92.2 	93.4 
A,ED0-2,Y50-64,M,PC,IT	82.9 u	84.0 
A,ED0-2,Y50-64,M,PC,LT	73.4 u	88.5 
A,ED0-2,Y50-64,M,PC,LU	88.2 u	90.3 
A,ED0-2,Y50-64,M,PC,LV	80.4 	76.7 
A,ED0-2,Y50-64,M,PC,MK	: u	90.0 
A,ED0-2,Y50-64,M,PC,MT	88.6 u	91.8 
A,ED0-2,Y50-64,M,PC,NL	80.0 	81.6 
A,ED0-2,Y50-64,M,PC,NO	96.3 	91.1 
A,ED0-2,Y50-64,M,PC,PL	84.9 u	92.1 u
A,ED0-2,Y50-64,M,PC,PT	89.7 u	90.5 
A,ED0-2,Y50-64,M,PC,RO	88.1 	92.5 
A,ED0-2,Y50-64,M,PC,RS	89.1 u	93.3 
A,ED0-2,Y50-64,M,PC,SE	89.8 	94.9 
A,ED0-2,Y50-64,M,PC,SI	90.7 	96.5 
A,ED0-2,Y50-64,M,PC,SK	92.0 	88.7 
A,ED0-2,Y50-64,M,PC,UK	85.3 u	88.7 u
A,ED0-2,Y50-64,T,PC,AT	94.5 	92.8 
A,ED0-2,Y50-64,T,PC,BE	86.0 	85.5 
A,ED0-2,Y50-64,T,PC,BG	83.3 	92.1 
A,ED0-2,Y50-64,T,PC,CH	90.4 	87.9 
A,ED0-2,Y50-64,T,PC,CY	94.9 	97.6 
A,ED0-2,Y50-64,T,PC,CZ	91.1 u	97.7 
A,ED0-2,Y50-64,T,PC,DE	84.0 	91.7 
A,ED0-2,Y50-64,T,PC,DK	90.3 	95.9 
A,ED0-2,Y50-64,T,PC,EE	86.0 	86.0 
A,ED0-2,Y50-64,T,PC,EL	71.1 	95.4 
A,ED0-2,Y50-64,T,PC,ES	96.2 	96.8 
A,ED0-2,Y50-64,T,PC,EU27_2007	87.7 u	89.9 u
A,ED0-2,Y50-64,T,PC,EU27_2020	87.6 u	89.7 e
A,ED0-2,Y50-64,T,PC,EU28	87.6 u	90.0 u
A,ED0-2,Y50-64,T,PC,FI	93.0 	89.8 
A,ED0-2,Y50-64,T,PC,FR	85.8 u	79.6 u
A,ED0-2,Y50-64,T,PC,HR	85.3 u	92.7 
A,ED0-2,Y50-64,T,PC,HU	93.2 	96.1 
A,ED0-2,Y50-64,T,PC,IE	90.6 u	92.6 u
A,ED0-2,Y50-64,T,PC,IS	91.7 	92.1 
A,ED0-2,Y50-64,T,PC,IT	83.1 u	84.1 
A,ED0-2,Y50-64,T,PC,LT	83.6 u	89.4 
A,ED0-2,Y50-64,T,PC,LU	90.2 u	92.5 
A,ED0-2,Y50-64,T,PC,LV	83.9 	81.5 
A,ED0-2,Y50-64,T,PC,MK	: u	91.7 
A,ED0-2,Y50-64,T,PC,MT	90.6 u	92.5 
A,ED0-2,Y50-64,T,PC,NL	86.0 	84.8 
A,ED0-2,Y50-64,T,PC,NO	95.6 	93.9 
A,ED0-2,Y50-64,T,PC,PL	87.6 u	93.2 u
A,ED0-2,Y50-64,T,PC,PT	90.1 u	91.8 
A,ED0-2,Y50-64,T,PC,RO	89.9 	93.8 
A,ED0-2,Y50-64,T,PC,RS	90.9 u	93.4 
A,ED0-2,Y50-64,T,PC,SE	89.3 	95.7 
A,ED0-2,Y50-64,T,PC,SI	93.2 	95.9 
A,ED0-2,Y50-64,T,PC,SK	96.0 	94.4 
A,ED0-2,Y50-64,T,PC,UK	87.5 u	92.1 u
A,ED0-2,Y65-74,F,PC,AT	94.0 	95.3 
A,ED0-2,Y65-74,F,PC,BE	88.6 	89.5 
A,ED0-2,Y65-74,F,PC,BG	82.5 	91.9 
A,ED0-2,Y65-74,F,PC,CH	92.3 	91.2 
A,ED0-2,Y65-74,F,PC,CY	95.6 	98.8 
A,ED0-2,Y65-74,F,PC,CZ	91.3 u	95.5 
A,ED0-2,Y65-74,F,PC,DE	89.3 	93.5 
A,ED0-2,Y65-74,F,PC,DK	95.7 	96.9 
A,ED0-2,Y65-74,F,PC,EE	86.7 	82.6 
A,ED0-2,Y65-74,F,PC,EL	74.6 	95.3 
A,ED0-2,Y65-74,F,PC,ES	97.3 	97.1 
A,ED0-2,Y65-74,F,PC,EU27_2007	89.6 u	90.8 u
A,ED0-2,Y65-74,F,PC,EU27_2020	89.3 u	90.3 e
A,ED0-2,Y65-74,F,PC,EU28	89.6 u	90.8 u
A,ED0-2,Y65-74,F,PC,FI	95.2 	94.5 
A,ED0-2,Y65-74,F,PC,FR	85.6 u	81.2 u
A,ED0-2,Y65-74,F,PC,HR	84.4 u	90.5 
A,ED0-2,Y65-74,F,PC,HU	92.6 	96.6 
A,ED0-2,Y65-74,F,PC,IE	95.2 u	94.7 u
A,ED0-2,Y65-74,F,PC,IS	88.2 	90.1 
A,ED0-2,Y65-74,F,PC,IT	87.7 u	84.5 
A,ED0-2,Y65-74,F,PC,LT	87.1 u	91.1 
A,ED0-2,Y65-74,F,PC,LU	91.3 u	94.5 
A,ED0-2,Y65-74,F,PC,LV	88.5 	90.6 
A,ED0-2,Y65-74,F,PC,MK	: u	83.6 
A,ED0-2,Y65-74,F,PC,MT	90.1 u	94.1 
A,ED0-2,Y65-74,F,PC,NL	92.8 	85.9 
A,ED0-2,Y65-74,F,PC,NO	93.1 	97.8 
A,ED0-2,Y65-74,F,PC,PL	89.3 u	94.2 u
A,ED0-2,Y65-74,F,PC,PT	87.3 u	90.7 
A,ED0-2,Y65-74,F,PC,RO	88.6 	92.1 
A,ED0-2,Y65-74,F,PC,RS	89.6 u	93.8 
A,ED0-2,Y65-74,F,PC,SE	90.9 	92.7 
A,ED0-2,Y65-74,F,PC,SI	92.8 	95.2 
A,ED0-2,Y65-74,F,PC,SK	93.9 	94.8 
A,ED0-2,Y65-74,F,PC,UK	91.8 u	94.9 u
A,ED0-2,Y65-74,M,PC,AT	96.1 	91.7 
A,ED0-2,Y65-74,M,PC,BE	82.9 	87.9 
A,ED0-2,Y65-74,M,PC,BG	88.3 	92.4 
A,ED0-2,Y65-74,M,PC,CH	81.1 	85.7 
A,ED0-2,Y65-74,M,PC,CY	96.7 	98.1 
A,ED0-2,Y65-74,M,PC,CZ	92.0 u	98.2 
A,ED0-2,Y65-74,M,PC,DE	83.1 	95.4 
A,ED0-2,Y65-74,M,PC,DK	94.4 	92.1 
A,ED0-2,Y65-74,M,PC,EE	88.3 	89.7 
A,ED0-2,Y65-74,M,PC,EL	72.4 	94.6 
A,ED0-2,Y65-74,M,PC,ES	95.0 	96.6 
A,ED0-2,Y65-74,M,PC,EU27_2007	86.8 u	88.7 u
A,ED0-2,Y65-74,M,PC,EU27_2020	86.5 u	87.9 e
A,ED0-2,Y65-74,M,PC,EU28	86.7 u	88.8 u
A,ED0-2,Y65-74,M,PC,FI	92.1 	87.3 
A,ED0-2,Y65-74,M,PC,FR	83.0 u	69.0 u
A,ED0-2,Y65-74,M,PC,HR	71.7 u	90.5 
A,ED0-2,Y65-74,M,PC,HU	92.5 	96.1 
A,ED0-2,Y65-74,M,PC,IE	93.1 u	92.1 u
A,ED0-2,Y65-74,M,PC,IS	82.3 u	90.3 
A,ED0-2,Y65-74,M,PC,IT	83.2 u	83.1 
A,ED0-2,Y65-74,M,PC,LT	82.4 u	87.6 
A,ED0-2,Y65-74,M,PC,LU	85.4 u	86.8 
A,ED0-2,Y65-74,M,PC,LV	90.0 	84.3 
A,ED0-2,Y65-74,M,PC,MK	: u	87.2 
A,ED0-2,Y65-74,M,PC,MT	90.7 u	90.3 
A,ED0-2,Y65-74,M,PC,NL	87.1 	83.8 
A,ED0-2,Y65-74,M,PC,NO	95.0 	92.9 
A,ED0-2,Y65-74,M,PC,PL	87.7 u	93.6 u
A,ED0-2,Y65-74,M,PC,PT	92.1 u	88.3 
A,ED0-2,Y65-74,M,PC,RO	86.4 	93.1 
A,ED0-2,Y65-74,M,PC,RS	89.0 u	91.9 
A,ED0-2,Y65-74,M,PC,SE	83.5 	90.2 
A,ED0-2,Y65-74,M,PC,SI	87.1 	83.4 
A,ED0-2,Y65-74,M,PC,SK	96.7 	93.8 
A,ED0-2,Y65-74,M,PC,UK	88.2 u	93.4 u
A,ED0-2,Y65-74,T,PC,AT	94.5 	94.4 
A,ED0-2,Y65-74,T,PC,BE	86.2 	88.8 
A,ED0-2,Y65-74,T,PC,BG	84.9 	92.1 
A,ED0-2,Y65-74,T,PC,CH	89.4 	89.6 
A,ED0-2,Y65-74,T,PC,CY	96.1 	98.5 
A,ED0-2,Y65-74,T,PC,CZ	91.4 u	95.9 
A,ED0-2,Y65-74,T,PC,DE	87.7 	94.0 
A,ED0-2,Y65-74,T,PC,DK	95.1 	94.8 
A,ED0-2,Y65-74,T,PC,EE	87.3 	86.1 
A,ED0-2,Y65-74,T,PC,EL	73.7 	95.0 
A,ED0-2,Y65-74,T,PC,ES	96.3 	96.9 
A,ED0-2,Y65-74,T,PC,EU27_2007	88.5 u	90.0 u
A,ED0-2,Y65-74,T,PC,EU27_2020	88.2 u	89.4 e
A,ED0-2,Y65-74,T,PC,EU28	88.4 u	90.0 u
A,ED0-2,Y65-74,T,PC,FI	93.7 	91.0 
A,ED0-2,Y65-74,T,PC,FR	84.5 u	76.8 u
A,ED0-2,Y65-74,T,PC,HR	81.4 u	90.5 
A,ED0-2,Y65-74,T,PC,HU	92.6 	96.4 
A,ED0-2,Y65-74,T,PC,IE	94.2 u	93.5 u
A,ED0-2,Y65-74,T,PC,IS	86.0 	90.2 
A,ED0-2,Y65-74,T,PC,IT	85.7 u	83.9 
A,ED0-2,Y65-74,T,PC,LT	85.4 u	89.7 
A,ED0-2,Y65-74,T,PC,LU	89.4 u	91.9 
A,ED0-2,Y65-74,T,PC,LV	89.1 	87.9 
A,ED0-2,Y65-74,T,PC,MK	: u	84.8 
A,ED0-2,Y65-74,T,PC,MT	90.3 u	92.3 
A,ED0-2,Y65-74,T,PC,NL	90.7 	85.1 
A,ED0-2,Y65-74,T,PC,NO	94.1 	95.3 
A,ED0-2,Y65-74,T,PC,PL	88.8 u	94.0 u
A,ED0-2,Y65-74,T,PC,PT	89.7 u	89.6 
A,ED0-2,Y65-74,T,PC,RO	87.9 	92.4 
A,ED0-2,Y65-74,T,PC,RS	89.4 u	93.2 
A,ED0-2,Y65-74,T,PC,SE	87.1 	91.6 
A,ED0-2,Y65-74,T,PC,SI	91.8 	92.3 
A,ED0-2,Y65-74,T,PC,SK	94.5 	94.6 
A,ED0-2,Y65-74,T,PC,UK	90.2 u	94.2 u
A,ED0-2,Y_GE16,F,PC,AT	94.5 	94.8 
A,ED0-2,Y_GE16,F,PC,BE	89.1 	88.5 
A,ED0-2,Y_GE16,F,PC,BG	85.2 	93.1 
A,ED0-2,Y_GE16,F,PC,CH	92.6 	94.1 
A,ED0-2,Y_GE16,F,PC,CY	93.7 	97.7 
A,ED0-2,Y_GE16,F,PC,CZ	92.9 u	96.9 
A,ED0-2,Y_GE16,F,PC,DE	89.1 	95.4 
A,ED0-2,Y_GE16,F,PC,DK	93.1 	95.9 
A,ED0-2,Y_GE16,F,PC,EE	91.1 	89.9 
A,ED0-2,Y_GE16,F,PC,EL	72.5 	94.9 
A,ED0-2,Y_GE16,F,PC,ES	97.4 	97.0 
A,ED0-2,Y_GE16,F,PC,EU27_2007	89.6 u	91.7 u
A,ED0-2,Y_GE16,F,PC,EU27_2020	89.5 u	91.4 e
A,ED0-2,Y_GE16,F,PC,EU28	89.6 u	91.7 u
A,ED0-2,Y_GE16,F,PC,FI	93.6 	94.4 
A,ED0-2,Y_GE16,F,PC,FR	85.9 u	83.7 u
A,ED0-2,Y_GE16,F,PC,HR	86.0 u	91.9 
A,ED0-2,Y_GE16,F,PC,HU	94.0 	97.3 
A,ED0-2,Y_GE16,F,PC,IE	93.8 u	94.2 u
A,ED0-2,Y_GE16,F,PC,IS	90.8 	93.2 
A,ED0-2,Y_GE16,F,PC,IT	85.5 u	84.8 
A,ED0-2,Y_GE16,F,PC,LT	87.4 u	89.2 
A,ED0-2,Y_GE16,F,PC,LU	92.0 u	93.3 
A,ED0-2,Y_GE16,F,PC,LV	89.0 	90.0 
A,ED0-2,Y_GE16,F,PC,MK	: u	90.9 
A,ED0-2,Y_GE16,F,PC,MT	91.7 u	93.8 
A,ED0-2,Y_GE16,F,PC,NL	90.8 	88.8 
A,ED0-2,Y_GE16,F,PC,NO	94.0 	96.4 
A,ED0-2,Y_GE16,F,PC,PL	90.5 u	93.7 u
A,ED0-2,Y_GE16,F,PC,PT	91.0 u	92.5 
A,ED0-2,Y_GE16,F,PC,RO	90.1 	93.7 
A,ED0-2,Y_GE16,F,PC,RS	91.5 u	93.8 
A,ED0-2,Y_GE16,F,PC,SE	93.5 	94.0 
A,ED0-2,Y_GE16,F,PC,SI	94.3 	96.5 
A,ED0-2,Y_GE16,F,PC,SK	95.6 	96.9 
A,ED0-2,Y_GE16,F,PC,UK	90.6 u	94.1 u
A,ED0-2,Y_GE16,M,PC,AT	94.1 	93.1 
A,ED0-2,Y_GE16,M,PC,BE	86.0 	87.7 
A,ED0-2,Y_GE16,M,PC,BG	86.2 	92.3 
A,ED0-2,Y_GE16,M,PC,CH	91.8 	85.8 
A,ED0-2,Y_GE16,M,PC,CY	93.7 	96.7 
A,ED0-2,Y_GE16,M,PC,CZ	89.1 u	96.1 
A,ED0-2,Y_GE16,M,PC,DE	85.7 	92.5 
A,ED0-2,Y_GE16,M,PC,DK	90.4 	92.8 
A,ED0-2,Y_GE16,M,PC,EE	90.4 	91.0 
A,ED0-2,Y_GE16,M,PC,EL	72.2 	95.0 
A,ED0-2,Y_GE16,M,PC,ES	96.6 	96.6 
A,ED0-2,Y_GE16,M,PC,EU27_2007	88.4 u	90.0 u
A,ED0-2,Y_GE16,M,PC,EU27_2020	88.5 u	89.8 e
A,ED0-2,Y_GE16,M,PC,EU28	88.4 u	90.0 u
A,ED0-2,Y_GE16,M,PC,FI	93.5 	90.4 
A,ED0-2,Y_GE16,M,PC,FR	84.9 u	76.0 u
A,ED0-2,Y_GE16,M,PC,HR	78.3 u	91.7 
A,ED0-2,Y_GE16,M,PC,HU	93.5 	96.2 
A,ED0-2,Y_GE16,M,PC,IE	90.4 u	93.5 u
A,ED0-2,Y_GE16,M,PC,IS	91.7 	93.4 
A,ED0-2,Y_GE16,M,PC,IT	84.5 u	84.0 
A,ED0-2,Y_GE16,M,PC,LT	86.6 u	92.2 
A,ED0-2,Y_GE16,M,PC,LU	89.4 u	89.2 
A,ED0-2,Y_GE16,M,PC,LV	87.9 	88.2 
A,ED0-2,Y_GE16,M,PC,MK	: u	91.3 
A,ED0-2,Y_GE16,M,PC,MT	90.1 u	93.0 
A,ED0-2,Y_GE16,M,PC,NL	86.1 	84.4 
A,ED0-2,Y_GE16,M,PC,NO	95.3 	93.5 
A,ED0-2,Y_GE16,M,PC,PL	88.7 u	93.6 u
A,ED0-2,Y_GE16,M,PC,PT	91.1 u	91.1 
A,ED0-2,Y_GE16,M,PC,RO	89.4 	94.1 
A,ED0-2,Y_GE16,M,PC,RS	89.7 u	93.6 
A,ED0-2,Y_GE16,M,PC,SE	88.8 	90.5 
A,ED0-2,Y_GE16,M,PC,SI	92.5 	94.3 
A,ED0-2,Y_GE16,M,PC,SK	95.5 	94.8 
A,ED0-2,Y_GE16,M,PC,UK	86.3 u	91.8 u
A,ED0-2,Y_GE16,T,PC,AT	94.3 	94.2 
A,ED0-2,Y_GE16,T,PC,BE	87.7 	88.1 
A,ED0-2,Y_GE16,T,PC,BG	85.6 	92.8 
A,ED0-2,Y_GE16,T,PC,CH	92.3 	90.7 
A,ED0-2,Y_GE16,T,PC,CY	93.7 	97.2 
A,ED0-2,Y_GE16,T,PC,CZ	91.8 u	96.6 
A,ED0-2,Y_GE16,T,PC,DE	87.9 	94.3 
A,ED0-2,Y_GE16,T,PC,DK	91.9 	94.4 
A,ED0-2,Y_GE16,T,PC,EE	90.8 	90.4 
A,ED0-2,Y_GE16,T,PC,EL	72.4 	94.9 
A,ED0-2,Y_GE16,T,PC,ES	97.0 	96.8 
A,ED0-2,Y_GE16,T,PC,EU27_2007	89.1 u	90.9 u
A,ED0-2,Y_GE16,T,PC,EU27_2020	89.1 u	90.7 e
