freq,isced11,acl00,age,sex,unit,geo\TIME_PERIOD	2015 	2022 
A,ED0-2,AC43A,Y50-64,F,PC,EU27_2020	6.5 e	3.5 u
A,ED0-2,AC43A,Y50-64,F,PC,EU28	6.9 e	: 
A,ED0-2,AC43A,Y50-64,F,PC,FI	11.4 	61.7 
A,ED0-2,AC43A,Y50-64,F,PC,FR	15.6 	4.9 
A,ED0-2,AC43A,Y50-64,F,PC,HR	2.8 	1.4 
A,ED0-2,AC43A,Y50-64,F,PC,HU	1.9 	2.4 
A,ED0-2,AC43A,Y50-64,F,PC,IE	8.8 u	2.3 
A,ED0-2,AC43A,Y50-64,F,PC,IS	13.4 	: 
A,ED0-2,AC43A,Y50-64,F,PC,IT	3.8 	1.7 
A,ED0-2,AC43A,Y50-64,F,PC,LT	0.0 	0 u
A,ED0-2,AC43A,Y50-64,F,PC,LU	14.9 	17.8 
A,ED0-2,AC43A,Y50-64,F,PC,LV	3.0 	0.0 
A,ED0-2,AC43A,Y50-64,F,PC,ME	: 	0.7 
A,ED0-2,AC43A,Y50-64,F,PC,MK	2.5 	: 
A,ED0-2,AC43A,Y50-64,F,PC,MT	10.3 	9.4 
A,ED0-2,AC43A,Y50-64,F,PC,NL	11.7 	8.3 
A,ED0-2,AC43A,Y50-64,F,PC,NO	12.9 	25.0 
A,ED0-2,AC43A,Y50-64,F,PC,PL	3.2 u	2.2 
A,ED0-2,AC43A,Y50-64,F,PC,PT	3.9 	4.0 
A,ED0-2,AC43A,Y50-64,F,PC,RO	0.8 	2.5 
A,ED0-2,AC43A,Y50-64,F,PC,RS	2.8 	2.5 
A,ED0-2,AC43A,Y50-64,F,PC,SE	23.0 	7.6 
A,ED0-2,AC43A,Y50-64,F,PC,SI	5.3 	0.4 
A,ED0-2,AC43A,Y50-64,F,PC,SK	1.5 	0.2 
A,ED0-2,AC43A,Y50-64,F,PC,UK	9.8 u	: 
A,ED0-2,AC43A,Y50-64,M,PC,AT	4.1 	5.0 
A,ED0-2,AC43A,Y50-64,M,PC,BE	5.2 	1.6 
A,ED0-2,AC43A,Y50-64,M,PC,BG	2.5 	1.0 
A,ED0-2,AC43A,Y50-64,M,PC,CH	14.9 	7.7 
A,ED0-2,AC43A,Y50-64,M,PC,CY	2.6 	1.0 
A,ED0-2,AC43A,Y50-64,M,PC,CZ	0.4 	6.0 
A,ED0-2,AC43A,Y50-64,M,PC,DE	6.0 	: u
A,ED0-2,AC43A,Y50-64,M,PC,DK	10.6 	7.9 
A,ED0-2,AC43A,Y50-64,M,PC,EE	3.3 	1.4 
A,ED0-2,AC43A,Y50-64,M,PC,EL	10.1 	7.4 
A,ED0-2,AC43A,Y50-64,M,PC,ES	6.5 	3.7 
A,ED0-2,AC43A,Y50-64,M,PC,EU27_2007	8.2 e	: 
A,ED0-2,AC43A,Y50-64,M,PC,EU27_2020	8.0 e	4.0 u
A,ED0-2,AC43A,Y50-64,M,PC,EU28	8.2 e	: 
A,ED0-2,AC43A,Y50-64,M,PC,FI	13.7 	63.1 
A,ED0-2,AC43A,Y50-64,M,PC,FR	18.1 	5.6 
A,ED0-2,AC43A,Y50-64,M,PC,HR	3.8 	4.0 
A,ED0-2,AC43A,Y50-64,M,PC,HU	0.7 	1.1 
A,ED0-2,AC43A,Y50-64,M,PC,IE	11.2 u	5.2 
A,ED0-2,AC43A,Y50-64,M,PC,IS	12.1 	: 
A,ED0-2,AC43A,Y50-64,M,PC,IT	5.8 	1.9 
A,ED0-2,AC43A,Y50-64,M,PC,LT	0.3 	4.4 u
A,ED0-2,AC43A,Y50-64,M,PC,LU	14.1 	24.9 
A,ED0-2,AC43A,Y50-64,M,PC,LV	3.1 	0.0 
A,ED0-2,AC43A,Y50-64,M,PC,ME	: 	7.8 
A,ED0-2,AC43A,Y50-64,M,PC,MK	7.7 	: 
A,ED0-2,AC43A,Y50-64,M,PC,MT	11.3 	9.1 
A,ED0-2,AC43A,Y50-64,M,PC,NL	14.8 	6.9 
A,ED0-2,AC43A,Y50-64,M,PC,NO	11.3 	38.1 
A,ED0-2,AC43A,Y50-64,M,PC,PL	6.1 u	1.6 
A,ED0-2,AC43A,Y50-64,M,PC,PT	6.7 	3.5 
A,ED0-2,AC43A,Y50-64,M,PC,RO	1.4 	1.1 
A,ED0-2,AC43A,Y50-64,M,PC,RS	5.6 	3.5 
A,ED0-2,AC43A,Y50-64,M,PC,SE	20.5 	9.0 
A,ED0-2,AC43A,Y50-64,M,PC,SI	5.6 	3.3 
A,ED0-2,AC43A,Y50-64,M,PC,SK	1.8 	0.6 
A,ED0-2,AC43A,Y50-64,M,PC,UK	9.6 u	: 
A,ED0-2,AC43A,Y50-64,T,PC,AT	4.4 	4.2 
A,ED0-2,AC43A,Y50-64,T,PC,BE	3.3 	2.1 
A,ED0-2,AC43A,Y50-64,T,PC,BG	1.5 	1.2 
A,ED0-2,AC43A,Y50-64,T,PC,CH	12.0 	9.4 
A,ED0-2,AC43A,Y50-64,T,PC,CY	1.6 	0.8 
A,ED0-2,AC43A,Y50-64,T,PC,CZ	1.4 	4.2 
A,ED0-2,AC43A,Y50-64,T,PC,DE	6.9 	: u
A,ED0-2,AC43A,Y50-64,T,PC,DK	7.0 	6.0 
A,ED0-2,AC43A,Y50-64,T,PC,EE	4.0 	2.1 
A,ED0-2,AC43A,Y50-64,T,PC,EL	7.2 	6.1 
A,ED0-2,AC43A,Y50-64,T,PC,ES	6.0 	3.1 
A,ED0-2,AC43A,Y50-64,T,PC,EU27_2007	7.5 e	: 
A,ED0-2,AC43A,Y50-64,T,PC,EU27_2020	7.2 e	3.7 u
A,ED0-2,AC43A,Y50-64,T,PC,EU28	7.4 e	: 
A,ED0-2,AC43A,Y50-64,T,PC,FI	12.8 	62.6 
A,ED0-2,AC43A,Y50-64,T,PC,FR	16.6 	5.3 
A,ED0-2,AC43A,Y50-64,T,PC,HR	3.2 	2.4 
A,ED0-2,AC43A,Y50-64,T,PC,HU	1.4 	1.8 
A,ED0-2,AC43A,Y50-64,T,PC,IE	10.0 u	4.0 
A,ED0-2,AC43A,Y50-64,T,PC,IS	12.9 	: 
A,ED0-2,AC43A,Y50-64,T,PC,IT	4.8 	1.8 
A,ED0-2,AC43A,Y50-64,T,PC,LT	0.1 	2.3 
A,ED0-2,AC43A,Y50-64,T,PC,LU	14.6 	20.8 
A,ED0-2,AC43A,Y50-64,T,PC,LV	3.0 	0.0 
A,ED0-2,AC43A,Y50-64,T,PC,ME	: 	3.4 
A,ED0-2,AC43A,Y50-64,T,PC,MK	4.4 	: 
A,ED0-2,AC43A,Y50-64,T,PC,MT	10.8 	9.2 
A,ED0-2,AC43A,Y50-64,T,PC,NL	13.0 	7.7 
A,ED0-2,AC43A,Y50-64,T,PC,NO	12.1 	31.2 
A,ED0-2,AC43A,Y50-64,T,PC,PL	4.4 u	1.9 
A,ED0-2,AC43A,Y50-64,T,PC,PT	5.2 	3.8 
A,ED0-2,AC43A,Y50-64,T,PC,RO	1.0 	1.9 
A,ED0-2,AC43A,Y50-64,T,PC,RS	3.9 	2.9 
A,ED0-2,AC43A,Y50-64,T,PC,SE	21.9 	8.2 
A,ED0-2,AC43A,Y50-64,T,PC,SI	5.4 	1.7 
A,ED0-2,AC43A,Y50-64,T,PC,SK	1.6 	0.3 
A,ED0-2,AC43A,Y50-64,T,PC,UK	9.7 u	: 
A,ED0-2,AC43A,Y65-74,F,PC,AT	2.1 	3.6 
A,ED0-2,AC43A,Y65-74,F,PC,BE	0.9 	2.2 
A,ED0-2,AC43A,Y65-74,F,PC,BG	0.5 	0.7 
A,ED0-2,AC43A,Y65-74,F,PC,CH	13.3 	11.7 
A,ED0-2,AC43A,Y65-74,F,PC,CY	0.6 	0.9 
A,ED0-2,AC43A,Y65-74,F,PC,CZ	1.3 	1.7 
A,ED0-2,AC43A,Y65-74,F,PC,DE	8.5 	: u
A,ED0-2,AC43A,Y65-74,F,PC,DK	1.9 	3.0 
A,ED0-2,AC43A,Y65-74,F,PC,EE	2.2 	0.7 
A,ED0-2,AC43A,Y65-74,F,PC,EL	2.0 	1.6 
A,ED0-2,AC43A,Y65-74,F,PC,ES	3.2 	2.3 
A,ED0-2,AC43A,Y65-74,F,PC,EU27_2007	6.1 e	: 
A,ED0-2,AC43A,Y65-74,F,PC,EU27_2020	5.4 e	3.5 u
A,ED0-2,AC43A,Y65-74,F,PC,EU28	6.1 e	: 
A,ED0-2,AC43A,Y65-74,F,PC,FI	18.0 	69.7 
A,ED0-2,AC43A,Y65-74,F,PC,FR	13.7 	4.9 
A,ED0-2,AC43A,Y65-74,F,PC,HR	0.8 	0.7 
A,ED0-2,AC43A,Y65-74,F,PC,HU	3.2 	0.9 
A,ED0-2,AC43A,Y65-74,F,PC,IE	5.7 u	2.6 
A,ED0-2,AC43A,Y65-74,F,PC,IS	6.0 	: 
A,ED0-2,AC43A,Y65-74,F,PC,IT	2.5 	0.9 
A,ED0-2,AC43A,Y65-74,F,PC,LT	1.0 	0.0 
A,ED0-2,AC43A,Y65-74,F,PC,LU	10.3 	18.2 
A,ED0-2,AC43A,Y65-74,F,PC,LV	0.5 	0.0 
A,ED0-2,AC43A,Y65-74,F,PC,ME	: 	0.3 
A,ED0-2,AC43A,Y65-74,F,PC,MK	1.4 	: 
A,ED0-2,AC43A,Y65-74,F,PC,MT	7.8 	10.7 
A,ED0-2,AC43A,Y65-74,F,PC,NL	12.5 	9.5 
A,ED0-2,AC43A,Y65-74,F,PC,NO	4.3 	20.1 u
A,ED0-2,AC43A,Y65-74,F,PC,PL	2.2 u	0.6 
A,ED0-2,AC43A,Y65-74,F,PC,PT	3.3 	3.9 
A,ED0-2,AC43A,Y65-74,F,PC,RO	0.7 	1.2 
A,ED0-2,AC43A,Y65-74,F,PC,RS	1.0 	0.8 
A,ED0-2,AC43A,Y65-74,F,PC,SE	23.2 	12.1 
A,ED0-2,AC43A,Y65-74,F,PC,SI	4.4 	2.6 
A,ED0-2,AC43A,Y65-74,F,PC,SK	1.9 	2.1 
A,ED0-2,AC43A,Y65-74,F,PC,UK	11.5 u	: 
A,ED0-2,AC43A,Y65-74,M,PC,AT	8.2 	0.0 
A,ED0-2,AC43A,Y65-74,M,PC,BE	1.7 	4.5 
A,ED0-2,AC43A,Y65-74,M,PC,BG	0.5 	0.1 
A,ED0-2,AC43A,Y65-74,M,PC,CH	13.3 	13.4 
A,ED0-2,AC43A,Y65-74,M,PC,CY	2.4 	0.7 
A,ED0-2,AC43A,Y65-74,M,PC,CZ	1.5 	0.0 
A,ED0-2,AC43A,Y65-74,M,PC,DE	7.6 	: u
A,ED0-2,AC43A,Y65-74,M,PC,DK	10.1 	8.6 
A,ED0-2,AC43A,Y65-74,M,PC,EE	4.4 	3.4 
A,ED0-2,AC43A,Y65-74,M,PC,EL	10.2 	5.4 
A,ED0-2,AC43A,Y65-74,M,PC,ES	3.6 	2.2 
A,ED0-2,AC43A,Y65-74,M,PC,EU27_2007	8.0 e	: 
A,ED0-2,AC43A,Y65-74,M,PC,EU27_2020	7.0 e	4.6 u
A,ED0-2,AC43A,Y65-74,M,PC,EU28	8.0 e	: 
A,ED0-2,AC43A,Y65-74,M,PC,FI	9.8 	64.3 
A,ED0-2,AC43A,Y65-74,M,PC,FR	14.7 	6.3 
A,ED0-2,AC43A,Y65-74,M,PC,HR	2.1 	2.3 
A,ED0-2,AC43A,Y65-74,M,PC,HU	2.0 	1.4 
A,ED0-2,AC43A,Y65-74,M,PC,IE	10.9 u	3.3 
A,ED0-2,AC43A,Y65-74,M,PC,IS	9.7 	: 
A,ED0-2,AC43A,Y65-74,M,PC,IT	3.9 	1.7 
A,ED0-2,AC43A,Y65-74,M,PC,LT	1.2 	0 u
A,ED0-2,AC43A,Y65-74,M,PC,LU	11.4 	10.7 
A,ED0-2,AC43A,Y65-74,M,PC,LV	3.0 	0.0 
A,ED0-2,AC43A,Y65-74,M,PC,ME	: 	3.7 
A,ED0-2,AC43A,Y65-74,M,PC,MK	3.8 	: 
A,ED0-2,AC43A,Y65-74,M,PC,MT	12.6 	12.4 
A,ED0-2,AC43A,Y65-74,M,PC,NL	20.4 	8.0 
A,ED0-2,AC43A,Y65-74,M,PC,NO	7.9 	33.7 
A,ED0-2,AC43A,Y65-74,M,PC,PL	6.8 u	0.9 
A,ED0-2,AC43A,Y65-74,M,PC,PT	6.6 	5.6 
A,ED0-2,AC43A,Y65-74,M,PC,RO	1.3 	1.6 
A,ED0-2,AC43A,Y65-74,M,PC,RS	1.1 	1.7 
A,ED0-2,AC43A,Y65-74,M,PC,SE	27.6 	15.5 
A,ED0-2,AC43A,Y65-74,M,PC,SI	5.7 	1.9 
A,ED0-2,AC43A,Y65-74,M,PC,SK	1.9 	4.0 
A,ED0-2,AC43A,Y65-74,M,PC,UK	13.6 u	: 
A,ED0-2,AC43A,Y65-74,T,PC,AT	3.7 	2.5 
A,ED0-2,AC43A,Y65-74,T,PC,BE	1.2 	3.1 
A,ED0-2,AC43A,Y65-74,T,PC,BG	0.5 	0.4 
A,ED0-2,AC43A,Y65-74,T,PC,CH	13.3 	12.2 
A,ED0-2,AC43A,Y65-74,T,PC,CY	1.3 	0.8 
A,ED0-2,AC43A,Y65-74,T,PC,CZ	1.3 	1.4 
A,ED0-2,AC43A,Y65-74,T,PC,DE	8.3 	: u
A,ED0-2,AC43A,Y65-74,T,PC,DK	5.5 	5.5 
A,ED0-2,AC43A,Y65-74,T,PC,EE	3.3 	2.2 
A,ED0-2,AC43A,Y65-74,T,PC,EL	5.4 	3.2 
A,ED0-2,AC43A,Y65-74,T,PC,ES	3.4 	2.3 
A,ED0-2,AC43A,Y65-74,T,PC,EU27_2007	6.9 e	: 
A,ED0-2,AC43A,Y65-74,T,PC,EU27_2020	6.0 e	4.0 u
A,ED0-2,AC43A,Y65-74,T,PC,EU28	6.8 e	: 
A,ED0-2,AC43A,Y65-74,T,PC,FI	13.9 	67.0 
A,ED0-2,AC43A,Y65-74,T,PC,FR	14.1 	5.4 
A,ED0-2,AC43A,Y65-74,T,PC,HR	1.1 	1.2 
A,ED0-2,AC43A,Y65-74,T,PC,HU	2.8 	1.1 
A,ED0-2,AC43A,Y65-74,T,PC,IE	8.1 u	2.9 
A,ED0-2,AC43A,Y65-74,T,PC,IS	7.3 	: 
A,ED0-2,AC43A,Y65-74,T,PC,IT	3.1 	1.2 
A,ED0-2,AC43A,Y65-74,T,PC,LT	1.1 	0.0 
A,ED0-2,AC43A,Y65-74,T,PC,LU	10.7 	15.3 
A,ED0-2,AC43A,Y65-74,T,PC,LV	1.6 	0.0 
A,ED0-2,AC43A,Y65-74,T,PC,ME	: 	1.2 
A,ED0-2,AC43A,Y65-74,T,PC,MK	2.2 	: 
A,ED0-2,AC43A,Y65-74,T,PC,MT	10.1 	11.5 
A,ED0-2,AC43A,Y65-74,T,PC,NL	15.6 	8.9 
A,ED0-2,AC43A,Y65-74,T,PC,NO	6.1 	26.8 
A,ED0-2,AC43A,Y65-74,T,PC,PL	3.8 u	0.7 
A,ED0-2,AC43A,Y65-74,T,PC,PT	4.7 	4.7 
A,ED0-2,AC43A,Y65-74,T,PC,RO	0.9 	1.3 
A,ED0-2,AC43A,Y65-74,T,PC,RS	1.0 	1.1 
A,ED0-2,AC43A,Y65-74,T,PC,SE	25.2 	13.9 
A,ED0-2,AC43A,Y65-74,T,PC,SI	4.7 	2.4 
A,ED0-2,AC43A,Y65-74,T,PC,SK	1.9 	2.5 
A,ED0-2,AC43A,Y65-74,T,PC,UK	12.5 u	: 
A,ED0-2,AC43A,Y_GE16,F,PC,AT	2.4 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,BE	1.0 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,BG	1.2 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,CH	13.8 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,CY	0.6 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,CZ	1.7 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,DE	6.6 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,DK	4.2 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,EE	4.4 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,EL	3.2 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,ES	3.3 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,EU27_2007	5.5 e	: 
A,ED0-2,AC43A,Y_GE16,F,PC,EU27_2020	5.2 e	: 
A,ED0-2,AC43A,Y_GE16,F,PC,EU28	5.5 e	: 
A,ED0-2,AC43A,Y_GE16,F,PC,FI	13.6 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,FR	11.7 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,HR	1.5 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,HU	1.6 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,IE	6.6 u	: 
A,ED0-2,AC43A,Y_GE16,F,PC,IS	14.2 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,IT	3.0 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,LT	2.3 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,LU	10.3 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,LV	2.1 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,MK	2.1 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,MT	8.8 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,NL	11.4 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,NO	12.4 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,PL	2.1 u	: 
A,ED0-2,AC43A,Y_GE16,F,PC,PT	4.3 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,RO	1.9 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,RS	1.7 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,SE	22.8 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,SI	3.4 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,SK	1.3 	: 
A,ED0-2,AC43A,Y_GE16,F,PC,UK	8.8 u	: 
A,ED0-2,AC43A,Y_GE16,M,PC,AT	6.0 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,BE	2.4 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,BG	1.8 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,CH	18.3 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,CY	2.1 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,CZ	2.5 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,DE	8.1 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,DK	7.8 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,EE	4.8 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,EL	8.7 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,ES	4.6 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,EU27_2007	6.9 e	: 
A,ED0-2,AC43A,Y_GE16,M,PC,EU27_2020	6.6 e	: 
A,ED0-2,AC43A,Y_GE16,M,PC,EU28	6.8 e	: 
A,ED0-2,AC43A,Y_GE16,M,PC,FI	13.6 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,FR	13.6 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,HR	2.7 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,HU	1.6 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,IE	9.4 u	: 
A,ED0-2,AC43A,Y_GE16,M,PC,IS	16.2 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,IT	4.1 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,LT	1.1 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,LU	10.3 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,LV	2.8 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,MK	7.2 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,MT	10.5 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,NL	14.0 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,NO	12.0 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,PL	4.2 u	: 
A,ED0-2,AC43A,Y_GE16,M,PC,PT	6.3 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,RO	2.1 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,RS	3.1 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,SE	26.1 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,SI	5.7 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,SK	0.8 	: 
A,ED0-2,AC43A,Y_GE16,M,PC,UK	9.3 u	: 
A,ED0-2,AC43A,Y_GE16,T,PC,AT	3.7 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,BE	1.6 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,BG	1.5 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,CH	15.6 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,CY	1.3 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,CZ	2.0 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,DE	7.2 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,DK	6.1 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,EE	4.6 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,EL	5.7 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,ES	3.9 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,EU27_2007	6.1 e	: 
A,ED0-2,AC43A,Y_GE16,T,PC,EU27_2020	5.8 e	: 
A,ED0-2,AC43A,Y_GE16,T,PC,EU28	6.1 e	: 
A,ED0-2,AC43A,Y_GE16,T,PC,FI	13.6 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,FR	12.5 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,HR	1.9 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,HU	1.6 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,IE	7.9 u	: 
A,ED0-2,AC43A,Y_GE16,T,PC,IS	15.1 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,IT	3.5 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,LT	1.8 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,LU	10.3 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,LV	2.4 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,MK	4.1 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,MT	9.7 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,NL	12.5 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,NO	12.2 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,PL	3.0 u	: 
A,ED0-2,AC43A,Y_GE16,T,PC,PT	5.2 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,RO	2.0 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,RS	2.3 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,SE	24.3 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,SI	4.3 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,SK	1.1 	: 
A,ED0-2,AC43A,Y_GE16,T,PC,UK	9.0 u	: 
A,ED0-2,AC43A,Y_GE18,F,PC,AT	: 	4.0 
A,ED0-2,AC43A,Y_GE18,F,PC,BE	: 	2.5 
A,ED0-2,AC43A,Y_GE18,F,PC,BG	: 	1.0 
A,ED0-2,AC43A,Y_GE18,F,PC,CH	: 	10.0 
A,ED0-2,AC43A,Y_GE18,F,PC,CY	: 	0.4 
A,ED0-2,AC43A,Y_GE18,F,PC,CZ	: 	2.9 
A,ED0-2,AC43A,Y_GE18,F,PC,DE	: 	: u
A,ED0-2,AC43A,Y_GE18,F,PC,DK	: 	4.8 
A,ED0-2,AC43A,Y_GE18,F,PC,EE	: 	3.4 
A,ED0-2,AC43A,Y_GE18,F,PC,EL	: 	2.7 
A,ED0-2,AC43A,Y_GE18,F,PC,ES	: 	2.0 
A,ED0-2,AC43A,Y_GE18,F,PC,EU27_2020	: 	3.2 u
A,ED0-2,AC43A,Y_GE18,F,PC,FI	: 	60.2 
A,ED0-2,AC43A,Y_GE18,F,PC,FR	: 	4.4 
A,ED0-2,AC43A,Y_GE18,F,PC,HR	: 	0.9 
A,ED0-2,AC43A,Y_GE18,F,PC,HU	: 	1.4 
A,ED0-2,AC43A,Y_GE18,F,PC,IE	: 	1.8 
A,ED0-2,AC43A,Y_GE18,F,PC,IT	: 	0.9 
A,ED0-2,AC43A,Y_GE18,F,PC,LT	: 	1.5 
A,ED0-2,AC43A,Y_GE18,F,PC,LU	: 	15.8 
A,ED0-2,AC43A,Y_GE18,F,PC,LV	: 	0.9 
A,ED0-2,AC43A,Y_GE18,F,PC,ME	: 	0.5 
A,ED0-2,AC43A,Y_GE18,F,PC,MT	: 	9.8 
A,ED0-2,AC43A,Y_GE18,F,PC,NL	: 	8.4 
A,ED0-2,AC43A,Y_GE18,F,PC,NO	: 	29.3 
A,ED0-2,AC43A,Y_GE18,F,PC,PL	: 	0.8 
A,ED0-2,AC43A,Y_GE18,F,PC,PT	: 	3.6 
A,ED0-2,AC43A,Y_GE18,F,PC,RO	: 	1.7 
A,ED0-2,AC43A,Y_GE18,F,PC,RS	: 	1.7 
A,ED0-2,AC43A,Y_GE18,F,PC,SE	: 	9.8 
A,ED0-2,AC43A,Y_GE18,F,PC,SI	: 	1.8 
A,ED0-2,AC43A,Y_GE18,F,PC,SK	: 	2.7 
A,ED0-2,AC43A,Y_GE18,M,PC,AT	: 	6.9 
A,ED0-2,AC43A,Y_GE18,M,PC,BE	: 	2.2 
A,ED0-2,AC43A,Y_GE18,M,PC,BG	: 	0.5 
A,ED0-2,AC43A,Y_GE18,M,PC,CH	: 	16.7 
A,ED0-2,AC43A,Y_GE18,M,PC,CY	: 	0.6 
A,ED0-2,AC43A,Y_GE18,M,PC,CZ	: 	3.5 
A,ED0-2,AC43A,Y_GE18,M,PC,DE	: 	: u
A,ED0-2,AC43A,Y_GE18,M,PC,DK	: 	8.0 
A,ED0-2,AC43A,Y_GE18,M,PC,EE	: 	3.0 
A,ED0-2,AC43A,Y_GE18,M,PC,EL	: 	4.6 
A,ED0-2,AC43A,Y_GE18,M,PC,ES	: 	3.2 
A,ED0-2,AC43A,Y_GE18,M,PC,EU27_2020	: 	3.9 u
A,ED0-2,AC43A,Y_GE18,M,PC,FI	: 	62.8 
A,ED0-2,AC43A,Y_GE18,M,PC,FR	: 	4.9 
A,ED0-2,AC43A,Y_GE18,M,PC,HR	: 	2.4 
A,ED0-2,AC43A,Y_GE18,M,PC,HU	: 	0.8 
A,ED0-2,AC43A,Y_GE18,M,PC,IE	: 	3.6 
A,ED0-2,AC43A,Y_GE18,M,PC,IT	: 	1.5 
A,ED0-2,AC43A,Y_GE18,M,PC,LT	: 	2.1 
A,ED0-2,AC43A,Y_GE18,M,PC,LU	: 	21.7 
A,ED0-2,AC43A,Y_GE18,M,PC,LV	: 	0.2 
A,ED0-2,AC43A,Y_GE18,M,PC,ME	: 	4.7 
A,ED0-2,AC43A,Y_GE18,M,PC,MT	: 	9.1 
A,ED0-2,AC43A,Y_GE18,M,PC,NL	: 	7.2 
A,ED0-2,AC43A,Y_GE18,M,PC,NO	: 	33.2 
A,ED0-2,AC43A,Y_GE18,M,PC,PL	: 	1.8 
A,ED0-2,AC43A,Y_GE18,M,PC,PT	: 	4.8 
A,ED0-2,AC43A,Y_GE18,M,PC,RO	: 	1.3 
A,ED0-2,AC43A,Y_GE18,M,PC,RS	: 	2.8 
