freq,frequenc,ind_type,deg_urb,hhtyp,quantile,unit,geo\TIME_PERIOD	2015 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,AT	9.9 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,BE	6.0 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,BG	17.2 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,CH	2.2 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,CY	3.8 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,CZ	5.4 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,DE	9.9 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,DK	2.5 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,EE	12.7 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,EL	7.5 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,ES	5.0 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,EU27_2007	7.4 e
A,1M,FAM,DEG1,A1,QUINTILE1,PC,EU27_2020	7.5 e
A,1M,FAM,DEG1,A1,QUINTILE1,PC,EU28	7.4 e
A,1M,FAM,DEG1,A1,QUINTILE1,PC,FI	5.2 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,FR	6.1 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,HR	11.3 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,HU	7.5 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,IE	4.4 u
A,1M,FAM,DEG1,A1,QUINTILE1,PC,IS	4.5 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,IT	4.7 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,LT	13.8 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,LU	9.6 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,LV	7.9 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,MT	3.9 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,NL	2.7 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,NO	5.8 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,PL	13.2 u
A,1M,FAM,DEG1,A1,QUINTILE1,PC,PT	8.9 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,RO	14.6 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,RS	6.9 u
A,1M,FAM,DEG1,A1,QUINTILE1,PC,SE	4.8 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,SI	10.2 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,SK	4.9 
A,1M,FAM,DEG1,A1,QUINTILE1,PC,UK	6.4 u
A,1M,FAM,DEG1,A1,QUINTILE2,PC,AT	3.6 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,BE	5.0 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,BG	16.8 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,CH	4.6 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,CY	2.0 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,CZ	5.1 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,DE	10.7 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,DK	3.5 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,EE	13.0 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,EL	6.0 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,ES	6.5 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,EU27_2007	7.6 e
A,1M,FAM,DEG1,A1,QUINTILE2,PC,EU27_2020	7.8 e
A,1M,FAM,DEG1,A1,QUINTILE2,PC,EU28	7.7 e
A,1M,FAM,DEG1,A1,QUINTILE2,PC,FI	3.6 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,FR	4.9 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,HR	12.9 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,HU	9.2 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,IE	2.4 u
A,1M,FAM,DEG1,A1,QUINTILE2,PC,IS	1.0 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,IT	7.5 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,LT	9.1 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,LU	10.5 u
A,1M,FAM,DEG1,A1,QUINTILE2,PC,LV	7.8 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,MT	5.7 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,NL	3.1 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,NO	8.7 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,PL	12.3 u
A,1M,FAM,DEG1,A1,QUINTILE2,PC,PT	8.2 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,RO	20.8 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,RS	5.6 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,SE	6.9 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,SI	5.9 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,SK	1.2 
A,1M,FAM,DEG1,A1,QUINTILE2,PC,UK	6.9 u
A,1M,FAM,DEG1,A1,QUINTILE3,PC,AT	7.0 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,BE	5.1 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,BG	13.4 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,CH	4.7 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,CY	0.0 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,CZ	9.5 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,DE	4.0 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,DK	5.6 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,EE	15.3 u
A,1M,FAM,DEG1,A1,QUINTILE3,PC,EL	14.6 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,ES	1.3 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,EU27_2007	5.6 e
A,1M,FAM,DEG1,A1,QUINTILE3,PC,EU27_2020	5.8 e
A,1M,FAM,DEG1,A1,QUINTILE3,PC,EU28	5.6 e
A,1M,FAM,DEG1,A1,QUINTILE3,PC,FI	3.6 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,FR	3.9 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,HR	6.0 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,HU	10.4 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,IE	1.2 u
A,1M,FAM,DEG1,A1,QUINTILE3,PC,IS	2.0 u
A,1M,FAM,DEG1,A1,QUINTILE3,PC,IT	4.8 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,LT	8.8 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,LU	0 u
A,1M,FAM,DEG1,A1,QUINTILE3,PC,LV	3.5 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,MT	4.3 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,NL	3.3 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,NO	3.1 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,PL	13.0 u
A,1M,FAM,DEG1,A1,QUINTILE3,PC,PT	9.8 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,RO	17.7 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,RS	6.2 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,SE	1.3 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,SI	8.4 u
A,1M,FAM,DEG1,A1,QUINTILE3,PC,SK	4.1 
A,1M,FAM,DEG1,A1,QUINTILE3,PC,UK	4.4 u
A,1M,FAM,DEG1,A1,QUINTILE4,PC,AT	6.7 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,BE	9.1 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,BG	15.6 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,CH	3.5 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,CY	2.2 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,CZ	5.0 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,DE	8.2 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,DK	3.6 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,EE	5.4 u
A,1M,FAM,DEG1,A1,QUINTILE4,PC,EL	11.8 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,ES	2.3 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,EU27_2007	7.3 e
A,1M,FAM,DEG1,A1,QUINTILE4,PC,EU27_2020	7.2 e
A,1M,FAM,DEG1,A1,QUINTILE4,PC,EU28	7.3 e
A,1M,FAM,DEG1,A1,QUINTILE4,PC,FI	4.6 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,FR	5.1 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,HR	5.3 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,HU	10.5 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,IE	1.0 u
A,1M,FAM,DEG1,A1,QUINTILE4,PC,IS	3.0 u
A,1M,FAM,DEG1,A1,QUINTILE4,PC,IT	5.5 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,LT	3.5 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,LU	3.9 u
A,1M,FAM,DEG1,A1,QUINTILE4,PC,LV	9.7 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,MT	4.0 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,NL	4.1 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,NO	2.6 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,PL	18.1 u
A,1M,FAM,DEG1,A1,QUINTILE4,PC,PT	6.8 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,RO	11.9 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,RS	5.6 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,SE	3.4 
A,1M,FAM,DEG1,A1,QUINTILE4,PC,SI	4.6 u
A,1M,FAM,DEG1,A1,QUINTILE4,PC,SK	0 u
A,1M,FAM,DEG1,A1,QUINTILE4,PC,UK	7.7 u
A,1M,FAM,DEG1,A1,QUINTILE5,PC,AT	7.6 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,BE	5.0 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,BG	14.1 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,CH	6.7 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,CY	1.1 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,CZ	2.6 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,DE	4.4 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,DK	4.8 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,EE	15.3 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,EL	13.1 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,ES	1.8 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,EU27_2007	5.3 e
A,1M,FAM,DEG1,A1,QUINTILE5,PC,EU27_2020	5.2 e
A,1M,FAM,DEG1,A1,QUINTILE5,PC,EU28	5.4 e
A,1M,FAM,DEG1,A1,QUINTILE5,PC,FI	4.4 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,FR	3.4 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,HR	18.0 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,HU	7.5 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,IE	3.5 u
A,1M,FAM,DEG1,A1,QUINTILE5,PC,IS	0 u
A,1M,FAM,DEG1,A1,QUINTILE5,PC,IT	3.6 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,LT	6.1 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,LU	0 u
A,1M,FAM,DEG1,A1,QUINTILE5,PC,LV	4.8 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,MT	3.8 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,NL	3.1 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,NO	2.4 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,PL	11.2 u
A,1M,FAM,DEG1,A1,QUINTILE5,PC,PT	5.4 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,RO	15.0 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,RS	0.5 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,SE	2.8 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,SI	16.2 
A,1M,FAM,DEG1,A1,QUINTILE5,PC,SK	1.2 u
A,1M,FAM,DEG1,A1,QUINTILE5,PC,UK	7.3 u
A,1M,FAM,DEG1,A1,TOTAL,PC,AT	7.2 
A,1M,FAM,DEG1,A1,TOTAL,PC,BE	5.8 
A,1M,FAM,DEG1,A1,TOTAL,PC,BG	15.7 
A,1M,FAM,DEG1,A1,TOTAL,PC,CH	4.2 
A,1M,FAM,DEG1,A1,TOTAL,PC,CY	1.9 
A,1M,FAM,DEG1,A1,TOTAL,PC,CZ	5.5 
A,1M,FAM,DEG1,A1,TOTAL,PC,DE	8.1 
A,1M,FAM,DEG1,A1,TOTAL,PC,DK	3.6 
A,1M,FAM,DEG1,A1,TOTAL,PC,EE	12.5 
A,1M,FAM,DEG1,A1,TOTAL,PC,EL	11.1 
A,1M,FAM,DEG1,A1,TOTAL,PC,ES	3.3 
A,1M,FAM,DEG1,A1,TOTAL,PC,EU27_2007	6.7 e
A,1M,FAM,DEG1,A1,TOTAL,PC,EU27_2020	6.8 e
A,1M,FAM,DEG1,A1,TOTAL,PC,EU28	6.8 e
A,1M,FAM,DEG1,A1,TOTAL,PC,FI	4.4 
A,1M,FAM,DEG1,A1,TOTAL,PC,FR	4.7 
A,1M,FAM,DEG1,A1,TOTAL,PC,HR	10.5 
A,1M,FAM,DEG1,A1,TOTAL,PC,HU	9.1 
A,1M,FAM,DEG1,A1,TOTAL,PC,IE	3.0 u
A,1M,FAM,DEG1,A1,TOTAL,PC,IS	2.8 
A,1M,FAM,DEG1,A1,TOTAL,PC,IT	5.1 
A,1M,FAM,DEG1,A1,TOTAL,PC,LT	9.0 
A,1M,FAM,DEG1,A1,TOTAL,PC,LU	4.9 
A,1M,FAM,DEG1,A1,TOTAL,PC,LV	7.2 
A,1M,FAM,DEG1,A1,TOTAL,PC,MT	4.5 
A,1M,FAM,DEG1,A1,TOTAL,PC,NL	3.1 
A,1M,FAM,DEG1,A1,TOTAL,PC,NO	5.2 
A,1M,FAM,DEG1,A1,TOTAL,PC,PL	13.4 u
A,1M,FAM,DEG1,A1,TOTAL,PC,PT	7.7 
A,1M,FAM,DEG1,A1,TOTAL,PC,RO	15.9 
A,1M,FAM,DEG1,A1,TOTAL,PC,RS	4.5 
A,1M,FAM,DEG1,A1,TOTAL,PC,SE	4.4 
A,1M,FAM,DEG1,A1,TOTAL,PC,SI	9.6 
A,1M,FAM,DEG1,A1,TOTAL,PC,SK	2.5 
A,1M,FAM,DEG1,A1,TOTAL,PC,UK	6.4 u
A,1M,FAM,DEG1,A2,QUINTILE1,PC,AT	5.3 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,BE	6.5 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,BG	19.0 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,CH	1.0 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,CY	2.9 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,CZ	2.0 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,DE	9.6 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,DK	5.4 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,EE	8.3 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,EL	10.8 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,ES	7.2 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,EU27_2007	8.1 e
A,1M,FAM,DEG1,A2,QUINTILE1,PC,EU27_2020	8.2 e
A,1M,FAM,DEG1,A2,QUINTILE1,PC,EU28	8.2 e
A,1M,FAM,DEG1,A2,QUINTILE1,PC,FI	1.0 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,FR	3.3 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,HR	13.2 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,HU	20.4 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,IE	1.5 u
A,1M,FAM,DEG1,A2,QUINTILE1,PC,IS	8.8 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,IT	7.5 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,LT	11.8 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,LU	0 u
A,1M,FAM,DEG1,A2,QUINTILE1,PC,LV	13.5 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,MT	3.6 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,NL	4.2 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,NO	4.7 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,PL	15.4 u
A,1M,FAM,DEG1,A2,QUINTILE1,PC,PT	17.4 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,RO	24.9 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,RS	0.8 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,SE	6.7 u
A,1M,FAM,DEG1,A2,QUINTILE1,PC,SI	15.3 
A,1M,FAM,DEG1,A2,QUINTILE1,PC,SK	0.5 u
A,1M,FAM,DEG1,A2,QUINTILE1,PC,UK	8.0 u
A,1M,FAM,DEG1,A2,QUINTILE2,PC,AT	8.8 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,BE	6.0 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,BG	17.8 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,CH	11.9 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,CY	1.2 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,CZ	7.1 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,DE	5.6 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,DK	8.5 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,EE	13.4 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,EL	19.0 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,ES	7.5 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,EU27_2007	6.5 e
A,1M,FAM,DEG1,A2,QUINTILE2,PC,EU27_2020	7.3 e
A,1M,FAM,DEG1,A2,QUINTILE2,PC,EU28	6.6 e
A,1M,FAM,DEG1,A2,QUINTILE2,PC,FI	4.5 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,FR	5.8 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,HR	7.6 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,HU	11.8 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,IE	7.3 u
A,1M,FAM,DEG1,A2,QUINTILE2,PC,IS	8.1 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,IT	5.0 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,LT	15.7 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,LU	13.7 u
A,1M,FAM,DEG1,A2,QUINTILE2,PC,LV	14.2 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,MT	3.2 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,NL	3.0 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,NO	4.1 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,PL	22.9 u
A,1M,FAM,DEG1,A2,QUINTILE2,PC,PT	6.8 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,RO	11.8 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,RS	8.8 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,SE	3.0 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,SI	12.4 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,SK	7.4 
A,1M,FAM,DEG1,A2,QUINTILE2,PC,UK	2.0 u
A,1M,FAM,DEG1,A2,QUINTILE3,PC,AT	7.5 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,BE	6.7 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,BG	20.4 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,CH	9.4 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,CY	2.1 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,CZ	7.2 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,DE	4.5 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,DK	7.4 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,EE	12.0 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,EL	13.4 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,ES	3.0 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,EU27_2007	6.0 e
A,1M,FAM,DEG1,A2,QUINTILE3,PC,EU27_2020	6.4 e
A,1M,FAM,DEG1,A2,QUINTILE3,PC,EU28	6.0 e
A,1M,FAM,DEG1,A2,QUINTILE3,PC,FI	5.5 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,FR	3.9 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,HR	6.6 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,HU	21.1 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,IE	3.4 u
A,1M,FAM,DEG1,A2,QUINTILE3,PC,IS	5.7 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,IT	5.2 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,LT	9.9 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,LU	5.2 u
A,1M,FAM,DEG1,A2,QUINTILE3,PC,LV	9.9 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,MT	4.3 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,NL	4.7 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,NO	2.7 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,PL	14.8 u
A,1M,FAM,DEG1,A2,QUINTILE3,PC,PT	8.9 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,RO	13.5 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,RS	2.9 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,SE	4.7 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,SI	9.3 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,SK	5.1 
A,1M,FAM,DEG1,A2,QUINTILE3,PC,UK	3.7 u
A,1M,FAM,DEG1,A2,QUINTILE4,PC,AT	3.2 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,BE	5.7 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,BG	16.4 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,CH	3.6 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,CY	0.3 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,CZ	4.1 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,DE	5.3 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,DK	6.1 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,EE	9.9 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,EL	11.1 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,ES	2.9 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,EU27_2007	6.8 e
A,1M,FAM,DEG1,A2,QUINTILE4,PC,EU27_2020	7.1 e
A,1M,FAM,DEG1,A2,QUINTILE4,PC,EU28	6.8 e
A,1M,FAM,DEG1,A2,QUINTILE4,PC,FI	5.1 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,FR	6.5 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,HR	3.8 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,HU	12.7 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,IE	2.8 u
A,1M,FAM,DEG1,A2,QUINTILE4,PC,IS	3.1 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,IT	8.5 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,LT	14.9 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,LU	6.4 u
A,1M,FAM,DEG1,A2,QUINTILE4,PC,LV	6.5 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,MT	3.3 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,NL	2.0 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,NO	8.7 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,PL	16.0 u
A,1M,FAM,DEG1,A2,QUINTILE4,PC,PT	5.8 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,RO	12.6 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,RS	4.5 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,SE	5.4 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,SI	7.1 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,SK	1.3 
A,1M,FAM,DEG1,A2,QUINTILE4,PC,UK	5.0 u
A,1M,FAM,DEG1,A2,QUINTILE5,PC,AT	7.5 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,BE	3.8 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,BG	9.8 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,CH	2.0 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,CY	0.5 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,CZ	3.9 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,DE	7.3 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,DK	4.7 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,EE	13.2 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,EL	12.0 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,ES	3.6 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,EU27_2007	5.7 e
A,1M,FAM,DEG1,A2,QUINTILE5,PC,EU27_2020	5.9 e
A,1M,FAM,DEG1,A2,QUINTILE5,PC,EU28	5.7 e
A,1M,FAM,DEG1,A2,QUINTILE5,PC,FI	3.7 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,FR	3.3 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,HR	5.3 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,HU	10.5 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,IE	1.9 u
A,1M,FAM,DEG1,A2,QUINTILE5,PC,IS	1.8 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,IT	3.2 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,LT	12.7 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,LU	3.3 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,LV	7.2 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,MT	3.3 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,NL	3.9 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,NO	2.8 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,PL	12.7 u
A,1M,FAM,DEG1,A2,QUINTILE5,PC,PT	4.6 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,RO	12.3 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,RS	4.0 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,SE	3.6 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,SI	8.3 
A,1M,FAM,DEG1,A2,QUINTILE5,PC,SK	5.8 
