A,GE1,DEG1,A2,QUINTILE1,PC,LT	16.7 	31.3 
A,GE1,DEG1,A2,QUINTILE1,PC,LU	45.5 	67.8 u
A,GE1,DEG1,A2,QUINTILE1,PC,LV	32.9 	39.9 
A,GE1,DEG1,A2,QUINTILE1,PC,MT	20.2 	25.6 
A,GE1,DEG1,A2,QUINTILE1,PC,NL	61.2 	71.6 
A,GE1,DEG1,A2,QUINTILE1,PC,NO	85.5 	71.6 
A,GE1,DEG1,A2,QUINTILE1,PC,PL	35.5 	41.3 
A,GE1,DEG1,A2,QUINTILE1,PC,PT	40.7 	31.1 
A,GE1,DEG1,A2,QUINTILE1,PC,RO	: 	32.2 
A,GE1,DEG1,A2,QUINTILE1,PC,RS	: 	26.8 
A,GE1,DEG1,A2,QUINTILE1,PC,SE	88.4 u	77.9 u
A,GE1,DEG1,A2,QUINTILE1,PC,SI	36.4 	54.0 
A,GE1,DEG1,A2,QUINTILE1,PC,SK	49.6 u	74.4 
A,GE1,DEG1,A2,QUINTILE1,PC,UK	53.3 	59.0 
A,GE1,DEG1,A2,QUINTILE2,PC,AT	70.2 	66.8 
A,GE1,DEG1,A2,QUINTILE2,PC,BE	51.7 	48.8 
A,GE1,DEG1,A2,QUINTILE2,PC,BG	17.8 	17.3 
A,GE1,DEG1,A2,QUINTILE2,PC,CH	: 	82.1 
A,GE1,DEG1,A2,QUINTILE2,PC,CY	31.1 	31.5 
A,GE1,DEG1,A2,QUINTILE2,PC,CZ	42.3 	55.9 
A,GE1,DEG1,A2,QUINTILE2,PC,DE	72.0 	68.6 
A,GE1,DEG1,A2,QUINTILE2,PC,DK	81.5 	86.5 
A,GE1,DEG1,A2,QUINTILE2,PC,EE	32.3 	52.0 
A,GE1,DEG1,A2,QUINTILE2,PC,EL	31.5 	30.3 
A,GE1,DEG1,A2,QUINTILE2,PC,ES	43.7 	41.8 
A,GE1,DEG1,A2,QUINTILE2,PC,EU27_2007	: 	54.9 e
A,GE1,DEG1,A2,QUINTILE2,PC,EU27_2020	: 	53.3 e
A,GE1,DEG1,A2,QUINTILE2,PC,EU28	: 	54.8 e
A,GE1,DEG1,A2,QUINTILE2,PC,FI	70.2 	76.5 
A,GE1,DEG1,A2,QUINTILE2,PC,FR	55.0 	62.2 
A,GE1,DEG1,A2,QUINTILE2,PC,HR	: 	18.2 
A,GE1,DEG1,A2,QUINTILE2,PC,HU	45.2 	32.1 
A,GE1,DEG1,A2,QUINTILE2,PC,IE	52.5 	58.8 
A,GE1,DEG1,A2,QUINTILE2,PC,IS	82.4 	81.9 
A,GE1,DEG1,A2,QUINTILE2,PC,IT	27.8 	26.5 
A,GE1,DEG1,A2,QUINTILE2,PC,LT	33.7 	47.9 
A,GE1,DEG1,A2,QUINTILE2,PC,LU	69.0 	92.5 u
A,GE1,DEG1,A2,QUINTILE2,PC,LV	22.7 	31.7 
A,GE1,DEG1,A2,QUINTILE2,PC,MT	32.8 	32.5 
A,GE1,DEG1,A2,QUINTILE2,PC,NL	67.8 	71.5 
A,GE1,DEG1,A2,QUINTILE2,PC,NO	69.4 	69.1 
A,GE1,DEG1,A2,QUINTILE2,PC,PL	38.6 	40.6 
A,GE1,DEG1,A2,QUINTILE2,PC,PT	23.8 	38.2 
A,GE1,DEG1,A2,QUINTILE2,PC,RO	: 	33.1 
A,GE1,DEG1,A2,QUINTILE2,PC,RS	: 	21.3 
A,GE1,DEG1,A2,QUINTILE2,PC,SE	77.3 u	84.2 
A,GE1,DEG1,A2,QUINTILE2,PC,SI	54.5 	62.6 
A,GE1,DEG1,A2,QUINTILE2,PC,SK	45.9 	55.0 
A,GE1,DEG1,A2,QUINTILE2,PC,UK	64.6 	63.5 
A,GE1,DEG1,A2,QUINTILE3,PC,AT	65.0 	70.7 
A,GE1,DEG1,A2,QUINTILE3,PC,BE	72.0 	53.0 
A,GE1,DEG1,A2,QUINTILE3,PC,BG	16.8 	29.0 
A,GE1,DEG1,A2,QUINTILE3,PC,CH	: 	93.1 
A,GE1,DEG1,A2,QUINTILE3,PC,CY	43.6 	49.8 
