freq,frequenc,ind_type,isced11,age,sex,unit,geo\TIME_PERIOD	2015 	2022 
A,1M,FAM,ED0-2,TOTAL,M,PC,AT	12.2 	5.6 
A,1M,FAM,ED0-2,TOTAL,M,PC,BE	7.2 	8.8 
A,1M,FAM,ED0-2,TOTAL,M,PC,BG	19.1 	3.9 
A,1M,FAM,ED0-2,TOTAL,M,PC,CH	9.4 	6.5 
A,1M,FAM,ED0-2,TOTAL,M,PC,CY	3.7 	0.7 
A,1M,FAM,ED0-2,TOTAL,M,PC,CZ	13.7 	11.8 
A,1M,FAM,ED0-2,TOTAL,M,PC,DE	10.1 	: u
A,1M,FAM,ED0-2,TOTAL,M,PC,DK	11.7 	15.3 
A,1M,FAM,ED0-2,TOTAL,M,PC,EE	13.3 	13.5 
A,1M,FAM,ED0-2,TOTAL,M,PC,EL	8.8 	4.7 
A,1M,FAM,ED0-2,TOTAL,M,PC,ES	7.3 	7.1 
A,1M,FAM,ED0-2,TOTAL,M,PC,EU27_2020	9.3 	7.7 u
A,1M,FAM,ED0-2,TOTAL,M,PC,FI	8.3 	8.4 
A,1M,FAM,ED0-2,TOTAL,M,PC,FR	8.7 	9.3 
A,1M,FAM,ED0-2,TOTAL,M,PC,HR	13.3 	10.3 
A,1M,FAM,ED0-2,TOTAL,M,PC,HU	17.0 	8.9 
A,1M,FAM,ED0-2,TOTAL,M,PC,IE	5.5 u	10.2 
A,1M,FAM,ED0-2,TOTAL,M,PC,IS	6.0 	: 
A,1M,FAM,ED0-2,TOTAL,M,PC,IT	7.1 	5.9 
A,1M,FAM,ED0-2,TOTAL,M,PC,LT	17.6 	9.9 
A,1M,FAM,ED0-2,TOTAL,M,PC,LU	7.7 	9.1 
A,1M,FAM,ED0-2,TOTAL,M,PC,LV	17.7 	15.0 
A,1M,FAM,ED0-2,TOTAL,M,PC,ME	9.2 	6.3 
A,1M,FAM,ED0-2,TOTAL,M,PC,MK	6.2 	: 
A,1M,FAM,ED0-2,TOTAL,M,PC,MT	4.6 	3.5 
A,1M,FAM,ED0-2,TOTAL,M,PC,NL	4.9 	6.9 
A,1M,FAM,ED0-2,TOTAL,M,PC,NO	6.9 	10.4 
A,1M,FAM,ED0-2,TOTAL,M,PC,PL	20.3 u	10.0 
A,1M,FAM,ED0-2,TOTAL,M,PC,PT	10.5 	10.8 
A,1M,FAM,ED0-2,TOTAL,M,PC,RO	13.8 	6.6 
A,1M,FAM,ED0-2,TOTAL,M,PC,RS	11.6 	9.8 
A,1M,FAM,ED0-2,TOTAL,M,PC,SE	7.4 	11.4 
A,1M,FAM,ED0-2,TOTAL,M,PC,SI	15.4 	11.4 
A,1M,FAM,ED0-2,TOTAL,M,PC,SK	8.6 	6.7 
A,1M,FAM,ED0-2,TOTAL,M,PC,TR	: 	8.7 
A,1M,FAM,ED0-2,TOTAL,M,PC,UK	6.5 u	: 
A,1M,FAM,ED0-2,TOTAL,T,PC,AT	10.1 	5.8 
A,1M,FAM,ED0-2,TOTAL,T,PC,BE	6.0 	7.1 
A,1M,FAM,ED0-2,TOTAL,T,PC,BG	17.2 	3.9 
A,1M,FAM,ED0-2,TOTAL,T,PC,CH	8.1 	6.5 
A,1M,FAM,ED0-2,TOTAL,T,PC,CY	2.3 	0.7 
A,1M,FAM,ED0-2,TOTAL,T,PC,CZ	9.8 	8.1 
A,1M,FAM,ED0-2,TOTAL,T,PC,DE	8.5 	: u
A,1M,FAM,ED0-2,TOTAL,T,PC,DK	8.6 	14.4 
A,1M,FAM,ED0-2,TOTAL,T,PC,EE	12.5 	12.0 
A,1M,FAM,ED0-2,TOTAL,T,PC,EL	8.0 	4.5 
A,1M,FAM,ED0-2,TOTAL,T,PC,ES	6.0 	5.8 
A,1M,FAM,ED0-2,TOTAL,T,PC,EU27_2020	8.1 	6.5 u
A,1M,FAM,ED0-2,TOTAL,T,PC,FI	6.2 	5.8 
A,1M,FAM,ED0-2,TOTAL,T,PC,FR	6.2 	6.7 
A,1M,FAM,ED0-2,TOTAL,T,PC,HR	12.6 	9.2 
A,1M,FAM,ED0-2,TOTAL,T,PC,HU	15.7 	8.1 
A,1M,FAM,ED0-2,TOTAL,T,PC,IE	4.5 u	9.2 
A,1M,FAM,ED0-2,TOTAL,T,PC,IS	5.2 	: 
A,1M,FAM,ED0-2,TOTAL,T,PC,IT	6.2 	5.5 
A,1M,FAM,ED0-2,TOTAL,T,PC,LT	14.8 	9.7 
A,1M,FAM,ED0-2,TOTAL,T,PC,LU	6.0 	6.9 
A,1M,FAM,ED0-2,TOTAL,T,PC,LV	17.1 	13.4 
A,1M,FAM,ED0-2,TOTAL,T,PC,ME	9.8 	6.0 
A,1M,FAM,ED0-2,TOTAL,T,PC,MK	5.7 	: 
A,1M,FAM,ED0-2,TOTAL,T,PC,MT	4.3 	2.9 
A,1M,FAM,ED0-2,TOTAL,T,PC,NL	4.4 	5.0 
A,1M,FAM,ED0-2,TOTAL,T,PC,NO	6.6 	7.9 
A,1M,FAM,ED0-2,TOTAL,T,PC,PL	20.1 u	8.5 
A,1M,FAM,ED0-2,TOTAL,T,PC,PT	9.5 	8.6 
A,1M,FAM,ED0-2,TOTAL,T,PC,RO	13.3 	6.7 
A,1M,FAM,ED0-2,TOTAL,T,PC,RS	10.0 	8.5 
A,1M,FAM,ED0-2,TOTAL,T,PC,SE	6.9 	10.6 
A,1M,FAM,ED0-2,TOTAL,T,PC,SI	12.4 	9.7 
A,1M,FAM,ED0-2,TOTAL,T,PC,SK	9.6 	7.0 
A,1M,FAM,ED0-2,TOTAL,T,PC,TR	: 	7.5 
A,1M,FAM,ED0-2,TOTAL,T,PC,UK	5.2 u	: 
A,1M,FAM,ED0-2,Y16-24,F,PC,AT	12.4 	0.0 n
A,1M,FAM,ED0-2,Y16-24,F,PC,BE	5.8 	8.9 
A,1M,FAM,ED0-2,Y16-24,F,PC,BG	15.5 	1.5 
A,1M,FAM,ED0-2,Y16-24,F,PC,CH	9.4 	10.9 
A,1M,FAM,ED0-2,Y16-24,F,PC,CY	1.5 	3.2 
A,1M,FAM,ED0-2,Y16-24,F,PC,CZ	9.0 	6.6 
A,1M,FAM,ED0-2,Y16-24,F,PC,DE	8.2 	: u
A,1M,FAM,ED0-2,Y16-24,F,PC,DK	8.2 	23.6 
A,1M,FAM,ED0-2,Y16-24,F,PC,EE	13.2 	12.6 
A,1M,FAM,ED0-2,Y16-24,F,PC,EL	4.3 	7.7 
A,1M,FAM,ED0-2,Y16-24,F,PC,ES	5.1 	4.6 
A,1M,FAM,ED0-2,Y16-24,F,PC,EU27_2007	8.3 e	: 
A,1M,FAM,ED0-2,Y16-24,F,PC,EU27_2020	8.2 	7.0 u
A,1M,FAM,ED0-2,Y16-24,F,PC,EU28	8.4 e	: 
A,1M,FAM,ED0-2,Y16-24,F,PC,FI	5.1 	6.1 
A,1M,FAM,ED0-2,Y16-24,F,PC,FR	7.9 	6.8 
A,1M,FAM,ED0-2,Y16-24,F,PC,HR	12.9 	9.7 
A,1M,FAM,ED0-2,Y16-24,F,PC,HU	13.2 	9.7 
A,1M,FAM,ED0-2,Y16-24,F,PC,IE	6.1 u	14.2 
A,1M,FAM,ED0-2,Y16-24,F,PC,IS	5.1 	: 
A,1M,FAM,ED0-2,Y16-24,F,PC,IT	6.8 	7.7 
A,1M,FAM,ED0-2,Y16-24,F,PC,LT	11.0 	9.5 
A,1M,FAM,ED0-2,Y16-24,F,PC,LU	12.0 	16.9 
A,1M,FAM,ED0-2,Y16-24,F,PC,LV	18.5 	16.7 
A,1M,FAM,ED0-2,Y16-24,F,PC,ME	6.5 	3.1 
A,1M,FAM,ED0-2,Y16-24,F,PC,MK	3.1 	: 
A,1M,FAM,ED0-2,Y16-24,F,PC,MT	6.1 	0.0 u
A,1M,FAM,ED0-2,Y16-24,F,PC,NL	9.5 	7.1 
A,1M,FAM,ED0-2,Y16-24,F,PC,NO	10.3 	10.2 
A,1M,FAM,ED0-2,Y16-24,F,PC,PL	19.1 u	4.3 
A,1M,FAM,ED0-2,Y16-24,F,PC,PT	9.1 	3.9 
A,1M,FAM,ED0-2,Y16-24,F,PC,RO	4.9 	5.4 
A,1M,FAM,ED0-2,Y16-24,F,PC,RS	4.2 	7.6 
A,1M,FAM,ED0-2,Y16-24,F,PC,SE	10.6 	15.5 
A,1M,FAM,ED0-2,Y16-24,F,PC,SI	12.0 	14.8 
A,1M,FAM,ED0-2,Y16-24,F,PC,SK	5.3 	7.3 
A,1M,FAM,ED0-2,Y16-24,F,PC,TR	: 	10.4 
A,1M,FAM,ED0-2,Y16-24,F,PC,UK	0.6 u	: 
A,1M,FAM,ED0-2,Y16-24,M,PC,AT	9.7 	0.6 
A,1M,FAM,ED0-2,Y16-24,M,PC,BE	8.4 	7.0 
A,1M,FAM,ED0-2,Y16-24,M,PC,BG	17.6 	3.0 
A,1M,FAM,ED0-2,Y16-24,M,PC,CH	11.9 	10.0 
A,1M,FAM,ED0-2,Y16-24,M,PC,CY	3.7 	2.0 
A,1M,FAM,ED0-2,Y16-24,M,PC,CZ	14.4 	14.3 
A,1M,FAM,ED0-2,Y16-24,M,PC,DE	8.7 	: u
A,1M,FAM,ED0-2,Y16-24,M,PC,DK	8.9 	21.0 
A,1M,FAM,ED0-2,Y16-24,M,PC,EE	12.9 	17.2 
A,1M,FAM,ED0-2,Y16-24,M,PC,EL	6.7 	6.9 
A,1M,FAM,ED0-2,Y16-24,M,PC,ES	12.1 	7.0 
A,1M,FAM,ED0-2,Y16-24,M,PC,EU27_2007	10.6 e	: 
A,1M,FAM,ED0-2,Y16-24,M,PC,EU27_2020	10.4 	8.4 u
A,1M,FAM,ED0-2,Y16-24,M,PC,EU28	10.6 e	: 
A,1M,FAM,ED0-2,Y16-24,M,PC,FI	14.1 	12.9 
A,1M,FAM,ED0-2,Y16-24,M,PC,FR	11.1 	12.9 
A,1M,FAM,ED0-2,Y16-24,M,PC,HR	12.0 	9.7 
A,1M,FAM,ED0-2,Y16-24,M,PC,HU	15.7 	6.4 
A,1M,FAM,ED0-2,Y16-24,M,PC,IE	15.7 u	12.5 
A,1M,FAM,ED0-2,Y16-24,M,PC,IS	5.7 	: 
A,1M,FAM,ED0-2,Y16-24,M,PC,IT	8.4 	4.0 
A,1M,FAM,ED0-2,Y16-24,M,PC,LT	16.7 	9.8 
A,1M,FAM,ED0-2,Y16-24,M,PC,LU	8.7 	11.7 
A,1M,FAM,ED0-2,Y16-24,M,PC,LV	19.8 	11.9 
A,1M,FAM,ED0-2,Y16-24,M,PC,ME	4.2 	7.2 
A,1M,FAM,ED0-2,Y16-24,M,PC,MK	4.5 	: 
A,1M,FAM,ED0-2,Y16-24,M,PC,MT	5.1 	1.8 
A,1M,FAM,ED0-2,Y16-24,M,PC,NL	12.6 	8.1 
A,1M,FAM,ED0-2,Y16-24,M,PC,NO	12.6 	17.4 
A,1M,FAM,ED0-2,Y16-24,M,PC,PL	18.5 u	8.3 
A,1M,FAM,ED0-2,Y16-24,M,PC,PT	9.4 	6.7 
A,1M,FAM,ED0-2,Y16-24,M,PC,RO	8.8 	2.7 
A,1M,FAM,ED0-2,Y16-24,M,PC,RS	6.7 	10.4 
A,1M,FAM,ED0-2,Y16-24,M,PC,SE	5.8 	14.7 
A,1M,FAM,ED0-2,Y16-24,M,PC,SI	12.0 	11.3 
A,1M,FAM,ED0-2,Y16-24,M,PC,SK	5.5 	4.9 
A,1M,FAM,ED0-2,Y16-24,M,PC,TR	: 	11.5 
A,1M,FAM,ED0-2,Y16-24,M,PC,UK	5.6 u	: 
A,1M,FAM,ED0-2,Y16-24,T,PC,AT	10.9 	0.3 
A,1M,FAM,ED0-2,Y16-24,T,PC,BE	7.2 	7.9 
A,1M,FAM,ED0-2,Y16-24,T,PC,BG	16.6 	2.2 
A,1M,FAM,ED0-2,Y16-24,T,PC,CH	10.6 	10.4 
A,1M,FAM,ED0-2,Y16-24,T,PC,CY	2.7 	2.6 
A,1M,FAM,ED0-2,Y16-24,T,PC,CZ	11.7 	11.1 
A,1M,FAM,ED0-2,Y16-24,T,PC,DE	8.5 	: u
A,1M,FAM,ED0-2,Y16-24,T,PC,DK	8.6 	22.0 
A,1M,FAM,ED0-2,Y16-24,T,PC,EE	13.0 	15.0 
A,1M,FAM,ED0-2,Y16-24,T,PC,EL	5.6 	7.3 
A,1M,FAM,ED0-2,Y16-24,T,PC,ES	9.0 	6.0 
A,1M,FAM,ED0-2,Y16-24,T,PC,EU27_2007	9.6 e	: 
A,1M,FAM,ED0-2,Y16-24,T,PC,EU27_2020	9.4 	7.8 u
A,1M,FAM,ED0-2,Y16-24,T,PC,EU28	9.6 e	: 
A,1M,FAM,ED0-2,Y16-24,T,PC,FI	9.5 	9.9 
A,1M,FAM,ED0-2,Y16-24,T,PC,FR	9.6 	10.0 
A,1M,FAM,ED0-2,Y16-24,T,PC,HR	12.4 	9.7 
A,1M,FAM,ED0-2,Y16-24,T,PC,HU	14.5 	8.0 
A,1M,FAM,ED0-2,Y16-24,T,PC,IE	10.5 u	13.3 
A,1M,FAM,ED0-2,Y16-24,T,PC,IS	5.4 	: 
A,1M,FAM,ED0-2,Y16-24,T,PC,IT	7.6 	5.8 
A,1M,FAM,ED0-2,Y16-24,T,PC,LT	14.1 	9.7 
A,1M,FAM,ED0-2,Y16-24,T,PC,LU	10.2 	14.3 
A,1M,FAM,ED0-2,Y16-24,T,PC,LV	19.2 	13.9 
A,1M,FAM,ED0-2,Y16-24,T,PC,ME	5.3 	5.2 
A,1M,FAM,ED0-2,Y16-24,T,PC,MK	3.7 	: 
A,1M,FAM,ED0-2,Y16-24,T,PC,MT	5.5 	1.1 
A,1M,FAM,ED0-2,Y16-24,T,PC,NL	11.1 	7.6 
A,1M,FAM,ED0-2,Y16-24,T,PC,NO	11.6 	14.1 
A,1M,FAM,ED0-2,Y16-24,T,PC,PL	18.8 u	6.5 
A,1M,FAM,ED0-2,Y16-24,T,PC,PT	9.2 	5.5 
A,1M,FAM,ED0-2,Y16-24,T,PC,RO	6.9 	4.0 
A,1M,FAM,ED0-2,Y16-24,T,PC,RS	5.5 	9.0 
A,1M,FAM,ED0-2,Y16-24,T,PC,SE	8.3 	15.1 
A,1M,FAM,ED0-2,Y16-24,T,PC,SI	12.0 	13.2 
A,1M,FAM,ED0-2,Y16-24,T,PC,SK	5.4 	6.1 
A,1M,FAM,ED0-2,Y16-24,T,PC,TR	: 	11.0 
A,1M,FAM,ED0-2,Y16-24,T,PC,UK	3.0 u	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,AT	11.8 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,BE	6.2 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,BG	14.6 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,CH	11.0 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,CY	2.3 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,CZ	8.3 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,DE	6.9 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,DK	7.5 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,EE	12.3 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,EL	5.3 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,ES	5.6 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,EU27_2007	7.9 e	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,EU27_2020	8.1 e	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,EU28	7.9 e	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,FI	4.7 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,FR	7.5 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,HR	13.1 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,HU	12.9 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,IE	3.4 u	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,IS	4.4 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,IT	5.7 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,LT	12.4 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,LU	10.3 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,LV	18.1 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,MK	2.1 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,MT	4.9 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,NL	7.8 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,NO	9.3 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,PL	17.4 u	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,PT	10.1 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,RO	6.9 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,RS	6.2 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,SE	12.0 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,SI	11.6 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,SK	6.0 	: 
A,1M,FAM,ED0-2,Y16-29,F,PC,UK	3.6 u	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,AT	9.8 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,BE	8.1 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,BG	19.9 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,CH	12.8 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,CY	4.8 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,CZ	14.1 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,DE	8.1 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,DK	8.4 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,EE	11.3 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,EL	6.1 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,ES	9.6 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,EU27_2007	10.1 e	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,EU27_2020	10.3 e	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,EU28	10.1 e	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,FI	12.6 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,FR	10.6 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,HR	12.9 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,HU	16.4 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,IE	11.2 u	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,IS	5.1 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,IT	8.4 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,LT	16.9 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,LU	7.4 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,LV	18.1 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,MK	3.3 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,MT	5.6 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,NL	10.5 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,NO	10.4 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,PL	18.8 u	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,PT	8.8 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,RO	9.6 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,RS	8.0 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,SE	6.8 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,SI	14.1 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,SK	5.8 	: 
A,1M,FAM,ED0-2,Y16-29,M,PC,UK	6.3 u	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,AT	10.8 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,BE	7.3 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,BG	17.2 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,CH	11.9 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,CY	3.6 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,CZ	11.2 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,DE	7.6 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,DK	8.0 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,EE	11.7 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,EL	5.7 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,ES	7.8 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,EU27_2007	9.1 e	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,EU27_2020	9.3 e	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,EU28	9.1 e	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,FI	8.7 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,FR	9.1 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,HR	13.0 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,HU	14.7 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,IE	7.2 u	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,IS	4.8 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,IT	7.2 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,LT	14.9 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,LU	8.7 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,LV	18.1 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,MK	2.6 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,MT	5.3 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,NL	9.2 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,NO	9.9 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,PL	18.2 u	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,PT	9.4 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,RO	8.3 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,RS	7.2 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,SE	9.4 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,SI	13.0 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,SK	5.9 	: 
A,1M,FAM,ED0-2,Y16-29,T,PC,UK	4.8 u	: 
A,1M,FAM,ED0-2,Y25-34,F,PC,AT	7.6 	1.6 u
A,1M,FAM,ED0-2,Y25-34,F,PC,BE	5.8 	2.7 
A,1M,FAM,ED0-2,Y25-34,F,PC,BG	13.1 	0.8 
A,1M,FAM,ED0-2,Y25-34,F,PC,CH	19.1 	10.6 u
A,1M,FAM,ED0-2,Y25-34,F,PC,CY	4.0 	2.2 u
A,1M,FAM,ED0-2,Y25-34,F,PC,CZ	9.0 u	6.7 
A,1M,FAM,ED0-2,Y25-34,F,PC,DE	0.9 	: u
A,1M,FAM,ED0-2,Y25-34,F,PC,DK	4.0 u	9.2 u
A,1M,FAM,ED0-2,Y25-34,F,PC,EE	8.4 	9.7 
A,1M,FAM,ED0-2,Y25-34,F,PC,EL	7.8 	3.1 u
A,1M,FAM,ED0-2,Y25-34,F,PC,ES	4.0 	4.1 
A,1M,FAM,ED0-2,Y25-34,F,PC,EU27_2007	6.7 u	: 
A,1M,FAM,ED0-2,Y25-34,F,PC,EU27_2020	6.7 	4.1 u
A,1M,FAM,ED0-2,Y25-34,F,PC,EU28	6.7 u	: 
A,1M,FAM,ED0-2,Y25-34,F,PC,FI	4.7 u	: u
A,1M,FAM,ED0-2,Y25-34,F,PC,FR	6.7 	4.6 
A,1M,FAM,ED0-2,Y25-34,F,PC,HR	14.5 	: u
A,1M,FAM,ED0-2,Y25-34,F,PC,HU	15.1 	6.4 
A,1M,FAM,ED0-2,Y25-34,F,PC,IE	1.3 u	: u
A,1M,FAM,ED0-2,Y25-34,F,PC,IS	0.0 u	: 
A,1M,FAM,ED0-2,Y25-34,F,PC,IT	8.7 	2.3 
A,1M,FAM,ED0-2,Y25-34,F,PC,LT	27.2 u	4.3 u
A,1M,FAM,ED0-2,Y25-34,F,PC,LU	1.2 	0.0 u
A,1M,FAM,ED0-2,Y25-34,F,PC,LV	13.2 	3.0 u
A,1M,FAM,ED0-2,Y25-34,F,PC,ME	5.0 	8.6 u
A,1M,FAM,ED0-2,Y25-34,F,PC,MK	2.7 	: 
A,1M,FAM,ED0-2,Y25-34,F,PC,MT	2.9 	2.5 
A,1M,FAM,ED0-2,Y25-34,F,PC,NL	0.0 u	0.0 u
A,1M,FAM,ED0-2,Y25-34,F,PC,NO	1.9 u	0.0 u
A,1M,FAM,ED0-2,Y25-34,F,PC,PL	5.7 u	2.5 
