freq,isced11,age,sex,unit,geo\TIME_PERIOD	2013 	2015 	2022 
A,ED0-2,Y_GE75,M,PC,SE	97.1 	96.4 	92.8 
A,ED0-2,Y_GE75,M,PC,SI	92.6 	93.3 	86.6 
A,ED0-2,Y_GE75,M,PC,SK	94.4 	98.3 	89.5 
A,ED0-2,Y_GE75,M,PC,TR	: 	: 	90.6 
A,ED0-2,Y_GE75,M,PC,UK	92.6 u	92.7 u	: 
A,ED0-2,Y_GE75,T,PC,AT	96.6 	93.9 	89.8 
A,ED0-2,Y_GE75,T,PC,BE	88.0 	88.6 	92.9 
A,ED0-2,Y_GE75,T,PC,BG	87.8 	92.6 	93.1 
A,ED0-2,Y_GE75,T,PC,CH	96.3 	93.1 	93.2 
A,ED0-2,Y_GE75,T,PC,CY	92.3 	97.0 	95.2 
A,ED0-2,Y_GE75,T,PC,CZ	96.2 u	97.4 	94.8 
A,ED0-2,Y_GE75,T,PC,DE	95.4 	97.7 	82.8 
A,ED0-2,Y_GE75,T,PC,DK	95.0 	94.2 	96.1 
A,ED0-2,Y_GE75,T,PC,EE	92.4 	90.4 	85.6 
A,ED0-2,Y_GE75,T,PC,EL	81.8 	96.5 	87.8 
A,ED0-2,Y_GE75,T,PC,ES	96.0 	97.0 	94.0 
A,ED0-2,Y_GE75,T,PC,EU27_2007	90.7 u	91.6 e	: 
A,ED0-2,Y_GE75,T,PC,EU27_2020	90.0 u	91.2 e	87.9 u
A,ED0-2,Y_GE75,T,PC,EU28	90.6 u	91.6 e	: 
A,ED0-2,Y_GE75,T,PC,FI	93.4 	95.6 	93.7 
A,ED0-2,Y_GE75,T,PC,FR	91.1 u	90.4 	88.7 u
A,ED0-2,Y_GE75,T,PC,HR	75.2 u	92.0 	91.2 u
A,ED0-2,Y_GE75,T,PC,HU	97.4 	95.5 	95.0 u
A,ED0-2,Y_GE75,T,PC,IE	99.1 u	96.6 u	93.5 u
A,ED0-2,Y_GE75,T,PC,IS	95.0 	95.5 	: 
A,ED0-2,Y_GE75,T,PC,IT	83.9 u	83.8 	84.5 
A,ED0-2,Y_GE75,T,PC,LT	93.2 u	93.6 	95.1 u
A,ED0-2,Y_GE75,T,PC,LU	82.4 u	80.8 	98.6 
A,ED0-2,Y_GE75,T,PC,LV	81.4 	87.5 	80.0 u
A,ED0-2,Y_GE75,T,PC,ME	: 	: 	82.2 
A,ED0-2,Y_GE75,T,PC,MK	: u	86.8 	: 
A,ED0-2,Y_GE75,T,PC,MT	95.9 u	96.7 	93.9 
A,ED0-2,Y_GE75,T,PC,NL	84.7 	76.1 	94.7 
A,ED0-2,Y_GE75,T,PC,NO	93.6 	93.8 	98.2 
A,ED0-2,Y_GE75,T,PC,PL	94.0 u	93.3 u	94.4 u
A,ED0-2,Y_GE75,T,PC,PT	86.5 u	90.9 	95.8 u
A,ED0-2,Y_GE75,T,PC,RO	88.5 	93.4 	68.3 
A,ED0-2,Y_GE75,T,PC,RS	79.8 u	90.1 	81.3 
A,ED0-2,Y_GE75,T,PC,SE	96.6 	97.5 	95.7 
A,ED0-2,Y_GE75,T,PC,SI	93.6 	94.7 	89.3 
A,ED0-2,Y_GE75,T,PC,SK	95.9 	98.5 	83.7 
A,ED0-2,Y_GE75,T,PC,TR	: 	: 	90.9 
A,ED0-2,Y_GE75,T,PC,UK	94.9 u	94.4 u	: 
A,ED3_4,TOTAL,F,PC,AT	: 	: 	93.8 
A,ED3_4,TOTAL,F,PC,BE	: 	: 	94.3 
A,ED3_4,TOTAL,F,PC,BG	: 	: 	96.1 
A,ED3_4,TOTAL,F,PC,CH	: 	: 	98.5 
A,ED3_4,TOTAL,F,PC,CY	: 	: 	95.4 
A,ED3_4,TOTAL,F,PC,CZ	: 	: 	96.0 
A,ED3_4,TOTAL,F,PC,DE	: 	: 	82.8 
A,ED3_4,TOTAL,F,PC,DK	: 	: 	95.4 
A,ED3_4,TOTAL,F,PC,EE	: 	: 	89.6 
A,ED3_4,TOTAL,F,PC,EL	: 	: 	89.1 
A,ED3_4,TOTAL,F,PC,ES	: 	: 	92.7 
A,ED3_4,TOTAL,F,PC,EU27_2020	: 	: 	88.3 u
A,ED3_4,TOTAL,F,PC,FI	: 	: 	96.6 
A,ED3_4,TOTAL,F,PC,FR	: 	: 	90.5 u
A,ED3_4,TOTAL,F,PC,HR	: 	: 	91.8 u
A,ED3_4,TOTAL,F,PC,HU	: 	: 	95.6 u
A,ED3_4,TOTAL,F,PC,IE	: 	: 	93.0 u
A,ED3_4,TOTAL,F,PC,IT	: 	: 	83.6 
A,ED3_4,TOTAL,F,PC,LT	: 	: 	95.9 u
A,ED3_4,TOTAL,F,PC,LU	: 	: 	96.5 
A,ED3_4,TOTAL,F,PC,LV	: 	: 	88.0 u
A,ED3_4,TOTAL,F,PC,ME	: 	: 	87.3 
A,ED3_4,TOTAL,F,PC,MT	: 	: 	96.7 
A,ED3_4,TOTAL,F,PC,NL	: 	: 	95.8 
A,ED3_4,TOTAL,F,PC,NO	: 	: 	98.4 
A,ED3_4,TOTAL,F,PC,PL	: 	: 	94.9 u
A,ED3_4,TOTAL,F,PC,PT	: 	: 	97.7 u
A,ED3_4,TOTAL,F,PC,RO	: 	: 	72.5 
A,ED3_4,TOTAL,F,PC,RS	: 	: 	90.4 
A,ED3_4,TOTAL,F,PC,SE	: 	: 	97.7 
A,ED3_4,TOTAL,F,PC,SI	: 	: 	92.4 
A,ED3_4,TOTAL,F,PC,SK	: 	: 	94.0 
A,ED3_4,TOTAL,F,PC,TR	: 	: 	91.6 
A,ED3_4,TOTAL,M,PC,AT	: 	: 	90.7 
A,ED3_4,TOTAL,M,PC,BE	: 	: 	94.0 
A,ED3_4,TOTAL,M,PC,BG	: 	: 	95.3 
A,ED3_4,TOTAL,M,PC,CH	: 	: 	95.3 
A,ED3_4,TOTAL,M,PC,CY	: 	: 	96.5 
A,ED3_4,TOTAL,M,PC,CZ	: 	: 	96.1 
A,ED3_4,TOTAL,M,PC,DE	: 	: 	80.0 
A,ED3_4,TOTAL,M,PC,DK	: 	: 	93.8 
A,ED3_4,TOTAL,M,PC,EE	: 	: 	89.1 
A,ED3_4,TOTAL,M,PC,EL	: 	: 	89.0 
A,ED3_4,TOTAL,M,PC,ES	: 	: 	92.4 
A,ED3_4,TOTAL,M,PC,EU27_2020	: 	: 	86.9 u
A,ED3_4,TOTAL,M,PC,FI	: 	: 	96.0 
A,ED3_4,TOTAL,M,PC,FR	: 	: 	88.9 u
A,ED3_4,TOTAL,M,PC,HR	: 	: 	89.7 u
A,ED3_4,TOTAL,M,PC,HU	: 	: 	95.2 u
A,ED3_4,TOTAL,M,PC,IE	: 	: 	94.4 u
A,ED3_4,TOTAL,M,PC,IT	: 	: 	84.0 
A,ED3_4,TOTAL,M,PC,LT	: 	: 	95.2 u
A,ED3_4,TOTAL,M,PC,LU	: 	: 	95.0 
A,ED3_4,TOTAL,M,PC,LV	: 	: 	85.0 u
A,ED3_4,TOTAL,M,PC,ME	: 	: 	87.2 
A,ED3_4,TOTAL,M,PC,MT	: 	: 	95.8 
A,ED3_4,TOTAL,M,PC,NL	: 	: 	93.9 
A,ED3_4,TOTAL,M,PC,NO	: 	: 	96.9 
A,ED3_4,TOTAL,M,PC,PL	: 	: 	94.1 u
A,ED3_4,TOTAL,M,PC,PT	: 	: 	97.3 u
A,ED3_4,TOTAL,M,PC,RO	: 	: 	70.6 
A,ED3_4,TOTAL,M,PC,RS	: 	: 	90.0 
A,ED3_4,TOTAL,M,PC,SE	: 	: 	96.5 
A,ED3_4,TOTAL,M,PC,SI	: 	: 	92.1 
A,ED3_4,TOTAL,M,PC,SK	: 	: 	93.6 
A,ED3_4,TOTAL,M,PC,TR	: 	: 	90.6 
A,ED3_4,TOTAL,T,PC,AT	: 	: 	92.3 
A,ED3_4,TOTAL,T,PC,BE	: 	: 	94.1 
A,ED3_4,TOTAL,T,PC,BG	: 	: 	95.7 
A,ED3_4,TOTAL,T,PC,CH	: 	: 	97.0 
A,ED3_4,TOTAL,T,PC,CY	: 	: 	96.0 
A,ED3_4,TOTAL,T,PC,CZ	: 	: 	96.0 
A,ED3_4,TOTAL,T,PC,DE	: 	: 	81.5 
A,ED3_4,TOTAL,T,PC,DK	: 	: 	94.5 
A,ED3_4,TOTAL,T,PC,EE	: 	: 	89.3 
A,ED3_4,TOTAL,T,PC,EL	: 	: 	89.0 
A,ED3_4,TOTAL,T,PC,ES	: 	: 	92.5 
A,ED3_4,TOTAL,T,PC,EU27_2020	: 	: 	87.6 u
A,ED3_4,TOTAL,T,PC,FI	: 	: 	96.2 
A,ED3_4,TOTAL,T,PC,FR	: 	: 	89.8 u
A,ED3_4,TOTAL,T,PC,HR	: 	: 	90.8 u
A,ED3_4,TOTAL,T,PC,HU	: 	: 	95.4 u
A,ED3_4,TOTAL,T,PC,IE	: 	: 	93.6 u
A,ED3_4,TOTAL,T,PC,IT	: 	: 	83.8 
A,ED3_4,TOTAL,T,PC,LT	: 	: 	95.6 u
A,ED3_4,TOTAL,T,PC,LU	: 	: 	95.7 
A,ED3_4,TOTAL,T,PC,LV	: 	: 	86.9 u
A,ED3_4,TOTAL,T,PC,ME	: 	: 	87.2 
A,ED3_4,TOTAL,T,PC,MT	: 	: 	96.2 
A,ED3_4,TOTAL,T,PC,NL	: 	: 	94.9 
A,ED3_4,TOTAL,T,PC,NO	: 	: 	97.6 
A,ED3_4,TOTAL,T,PC,PL	: 	: 	94.6 u
A,ED3_4,TOTAL,T,PC,PT	: 	: 	97.5 u
A,ED3_4,TOTAL,T,PC,RO	: 	: 	71.5 
A,ED3_4,TOTAL,T,PC,RS	: 	: 	90.2 
A,ED3_4,TOTAL,T,PC,SE	: 	: 	97.0 
A,ED3_4,TOTAL,T,PC,SI	: 	: 	92.2 
A,ED3_4,TOTAL,T,PC,SK	: 	: 	93.8 
A,ED3_4,TOTAL,T,PC,TR	: 	: 	91.0 
A,ED3_4,Y16-24,F,PC,AT	99.8 	98.1 	94.2 
A,ED3_4,Y16-24,F,PC,BE	94.6 	94.5 	98.6 
A,ED3_4,Y16-24,F,PC,BG	96.7 	95.2 	96.1 
A,ED3_4,Y16-24,F,PC,CH	98.8 	99.2 	99.3 
A,ED3_4,Y16-24,F,PC,CY	95.6 	99.1 	97.0 
A,ED3_4,Y16-24,F,PC,CZ	98.0 u	99.3 	97.3 
A,ED3_4,Y16-24,F,PC,DE	98.1 	97.0 	87.6 
A,ED3_4,Y16-24,F,PC,DK	99.0 	100.0 	94.0 
A,ED3_4,Y16-24,F,PC,EE	97.8 	95.7 	95.6 
A,ED3_4,Y16-24,F,PC,EL	94.3 	97.8 	90.0 
A,ED3_4,Y16-24,F,PC,ES	99.3 	97.1 	96.6 
A,ED3_4,Y16-24,F,PC,EU27_2007	97.3 u	97.2 e	: 
A,ED3_4,Y16-24,F,PC,EU27_2020	97.3 u	97.2 e	91.2 u
A,ED3_4,Y16-24,F,PC,EU28	97.3 u	97.2 e	: 
A,ED3_4,Y16-24,F,PC,FI	98.9 	99.8 	98.4 
A,ED3_4,Y16-24,F,PC,FR	98.7 u	97.3 	96.2 u
A,ED3_4,Y16-24,F,PC,HR	96.0 u	95.5 	78.9 u
A,ED3_4,Y16-24,F,PC,HU	98.3 	98.3 	94.9 u
A,ED3_4,Y16-24,F,PC,IE	98.7 u	98.2 u	98.3 u
A,ED3_4,Y16-24,F,PC,IS	98.8 	100.0 	: 
A,ED3_4,Y16-24,F,PC,IT	89.5 u	94.3 	82.9 
A,ED3_4,Y16-24,F,PC,LT	94.7 u	98.6 	99.8 u
A,ED3_4,Y16-24,F,PC,LU	93.2 u	92.5 	99.1 
A,ED3_4,Y16-24,F,PC,LV	96.9 	95.4 	91.5 u
A,ED3_4,Y16-24,F,PC,ME	: 	: 	88.0 
A,ED3_4,Y16-24,F,PC,MK	: u	93.2 	: 
A,ED3_4,Y16-24,F,PC,MT	96.1 u	98.8 	97.4 
A,ED3_4,Y16-24,F,PC,NL	99.5 	99.7 	97.6 
A,ED3_4,Y16-24,F,PC,NO	97.6 	97.6 	100.0 
A,ED3_4,Y16-24,F,PC,PL	97.2 u	99.3 u	95.4 u
A,ED3_4,Y16-24,F,PC,PT	89.7 u	95.0 	99.7 u
A,ED3_4,Y16-24,F,PC,RO	97.1 	99.2 	83.6 
A,ED3_4,Y16-24,F,PC,RS	92.5 u	97.6 	92.7 
A,ED3_4,Y16-24,F,PC,SE	97.8 	99.3 	97.0 
A,ED3_4,Y16-24,F,PC,SI	100.0 	99.2 	98.8 
A,ED3_4,Y16-24,F,PC,SK	97.9 	97.8 	92.0 
A,ED3_4,Y16-24,F,PC,TR	: 	: 	90.1 
A,ED3_4,Y16-24,F,PC,UK	97.2 u	96.2 u	: 
A,ED3_4,Y16-24,M,PC,AT	98.9 	96.9 	90.6 
A,ED3_4,Y16-24,M,PC,BE	92.9 	98.5 	95.0 
A,ED3_4,Y16-24,M,PC,BG	91.2 	99.0 	97.6 
A,ED3_4,Y16-24,M,PC,CH	99.0 	99.2 	99.6 
A,ED3_4,Y16-24,M,PC,CY	94.5 	99.2 	98.6 
A,ED3_4,Y16-24,M,PC,CZ	94.3 u	98.6 	96.5 
A,ED3_4,Y16-24,M,PC,DE	97.4 	98.5 	85.9 
A,ED3_4,Y16-24,M,PC,DK	100.0 	100.0 u	96.0 
A,ED3_4,Y16-24,M,PC,EE	97.2 	94.8 	96.0 
A,ED3_4,Y16-24,M,PC,EL	88.3 	97.1 	87.9 
A,ED3_4,Y16-24,M,PC,ES	99.2 	99.2 	95.1 
A,ED3_4,Y16-24,M,PC,EU27_2007	96.3 u	96.9 e	: 
A,ED3_4,Y16-24,M,PC,EU27_2020	96.1 u	96.9 e	89.3 u
A,ED3_4,Y16-24,M,PC,EU28	96.2 u	97.0 e	: 
A,ED3_4,Y16-24,M,PC,FI	98.8 	99.8 	98.6 
A,ED3_4,Y16-24,M,PC,FR	97.7 u	95.7 	93.3 u
A,ED3_4,Y16-24,M,PC,HR	81.1 u	98.1 	90.5 u
A,ED3_4,Y16-24,M,PC,HU	99.0 	98.0 	97.1 u
A,ED3_4,Y16-24,M,PC,IE	98.6 u	97.7 u	91.8 u
A,ED3_4,Y16-24,M,PC,IS	98.5 	98.3 	: 
A,ED3_4,Y16-24,M,PC,IT	87.4 u	92.5 	80.5 
A,ED3_4,Y16-24,M,PC,LT	97.8 u	98.0 	99.7 u
A,ED3_4,Y16-24,M,PC,LU	84.8 u	93.9 	99.8 
A,ED3_4,Y16-24,M,PC,LV	95.5 	95.7 	90.4 u
A,ED3_4,Y16-24,M,PC,ME	: 	: 	84.6 
A,ED3_4,Y16-24,M,PC,MK	: u	92.4 	: 
A,ED3_4,Y16-24,M,PC,MT	97.4 u	98.1 	98.8 
A,ED3_4,Y16-24,M,PC,NL	96.5 	98.1 	96.3 
A,ED3_4,Y16-24,M,PC,NO	99.4 	100.0 	96.8 
A,ED3_4,Y16-24,M,PC,PL	96.9 u	97.7 u	98.2 u
A,ED3_4,Y16-24,M,PC,PT	92.1 u	92.6 	96.8 u
A,ED3_4,Y16-24,M,PC,RO	93.7 	97.4 	77.7 
A,ED3_4,Y16-24,M,PC,RS	91.6 u	97.9 	93.2 
A,ED3_4,Y16-24,M,PC,SE	100.0 	98.2 	96.9 
A,ED3_4,Y16-24,M,PC,SI	98.5 	98.6 	96.1 
A,ED3_4,Y16-24,M,PC,SK	98.0 	99.2 	96.7 
A,ED3_4,Y16-24,M,PC,TR	: 	: 	90.7 
A,ED3_4,Y16-24,M,PC,UK	96.7 u	97.6 u	: 
A,ED3_4,Y16-24,T,PC,AT	99.3 	97.4 	92.5 
A,ED3_4,Y16-24,T,PC,BE	93.7 	96.6 	96.7 
A,ED3_4,Y16-24,T,PC,BG	93.7 	97.3 	96.9 
A,ED3_4,Y16-24,T,PC,CH	98.9 	99.2 	99.4 
A,ED3_4,Y16-24,T,PC,CY	95.0 	99.2 	97.8 
A,ED3_4,Y16-24,T,PC,CZ	96.2 u	98.9 	96.9 
A,ED3_4,Y16-24,T,PC,DE	97.7 	97.8 	86.7 
A,ED3_4,Y16-24,T,PC,DK	99.5 	100.0 	95.0 
A,ED3_4,Y16-24,T,PC,EE	97.5 	95.2 	95.8 
A,ED3_4,Y16-24,T,PC,EL	91.3 	97.4 	88.9 
A,ED3_4,Y16-24,T,PC,ES	99.2 	98.1 	95.9 
A,ED3_4,Y16-24,T,PC,EU27_2007	96.8 u	97.1 e	: 
A,ED3_4,Y16-24,T,PC,EU27_2020	96.7 u	97.1 e	90.3 u
A,ED3_4,Y16-24,T,PC,EU28	96.7 u	97.1 e	: 
A,ED3_4,Y16-24,T,PC,FI	98.9 	99.8 	98.5 
A,ED3_4,Y16-24,T,PC,FR	98.2 u	96.5 	95.0 u
A,ED3_4,Y16-24,T,PC,HR	89.8 u	96.9 	84.7 u
A,ED3_4,Y16-24,T,PC,HU	98.6 	98.2 	95.9 u
A,ED3_4,Y16-24,T,PC,IE	98.7 u	98.0 u	94.8 u
A,ED3_4,Y16-24,T,PC,IS	98.7 	99.2 	: 
A,ED3_4,Y16-24,T,PC,IT	88.5 u	93.4 	81.7 
A,ED3_4,Y16-24,T,PC,LT	96.2 u	98.3 	99.8 u
A,ED3_4,Y16-24,T,PC,LU	89.4 u	93.3 	99.4 
A,ED3_4,Y16-24,T,PC,LV	96.2 	95.5 	91.0 u
A,ED3_4,Y16-24,T,PC,ME	: 	: 	86.2 
A,ED3_4,Y16-24,T,PC,MK	: u	92.7 	: 
A,ED3_4,Y16-24,T,PC,MT	96.6 u	98.4 	98.1 
A,ED3_4,Y16-24,T,PC,NL	98.1 	98.9 	97.0 
A,ED3_4,Y16-24,T,PC,NO	98.6 	98.9 	98.3 
A,ED3_4,Y16-24,T,PC,PL	97.1 u	98.5 u	96.5 u
A,ED3_4,Y16-24,T,PC,PT	90.8 u	93.8 	98.4 u
A,ED3_4,Y16-24,T,PC,RO	95.3 	98.3 	80.6 
A,ED3_4,Y16-24,T,PC,RS	92.0 u	97.7 	93.0 
A,ED3_4,Y16-24,T,PC,SE	99.0 	98.7 	97.0 
A,ED3_4,Y16-24,T,PC,SI	99.2 	98.9 	97.3 
A,ED3_4,Y16-24,T,PC,SK	98.0 	98.6 	94.6 
A,ED3_4,Y16-24,T,PC,TR	: 	: 	90.4 
A,ED3_4,Y16-24,T,PC,UK	97.0 u	96.9 u	: 
A,ED3_4,Y16-29,F,PC,AT	99.5 	98.4 	: 
A,ED3_4,Y16-29,F,PC,BE	93.9 	94.5 	: 
A,ED3_4,Y16-29,F,PC,BG	97.5 	96.2 	: 
A,ED3_4,Y16-29,F,PC,CH	98.7 	98.4 	: 
A,ED3_4,Y16-29,F,PC,CY	94.1 	98.9 	: 
A,ED3_4,Y16-29,F,PC,CZ	95.7 u	99.3 	: 
A,ED3_4,Y16-29,F,PC,DE	97.2 	97.3 	: 
A,ED3_4,Y16-29,F,PC,DK	99.3 	98.4 	: 
A,ED3_4,Y16-29,F,PC,EE	97.6 	94.3 	: 
A,ED3_4,Y16-29,F,PC,EL	93.2 	97.0 	: 
A,ED3_4,Y16-29,F,PC,ES	98.7 	97.2 	: 
A,ED3_4,Y16-29,F,PC,EU27_2007	96.6 u	96.9 e	: 
A,ED3_4,Y16-29,F,PC,EU27_2020	96.6 u	96.9 e	: 
A,ED3_4,Y16-29,F,PC,EU28	96.6 u	96.9 e	: 
A,ED3_4,Y16-29,F,PC,FI	98.5 	99.7 	: 
A,ED3_4,Y16-29,F,PC,FR	98.7 u	97.4 	: 
A,ED3_4,Y16-29,F,PC,HR	95.2 u	96.1 	: 
A,ED3_4,Y16-29,F,PC,HU	98.1 	98.3 	: 
A,ED3_4,Y16-29,F,PC,IE	98.5 u	97.2 u	: 
A,ED3_4,Y16-29,F,PC,IS	98.4 	99.0 	: 
A,ED3_4,Y16-29,F,PC,IT	87.6 u	93.1 	: 
A,ED3_4,Y16-29,F,PC,LT	96.0 u	98.1 	: 
A,ED3_4,Y16-29,F,PC,LU	95.0 u	95.2 	: 
A,ED3_4,Y16-29,F,PC,LV	96.3 	95.3 	: 
A,ED3_4,Y16-29,F,PC,MK	: u	91.5 	: 
A,ED3_4,Y16-29,F,PC,MT	97.4 u	97.7 	: 
A,ED3_4,Y16-29,F,PC,NL	99.5 	99.0 	: 
A,ED3_4,Y16-29,F,PC,NO	98.2 	98.3 	: 
A,ED3_4,Y16-29,F,PC,PL	96.7 u	98.1 u	: 
A,ED3_4,Y16-29,F,PC,PT	89.9 u	94.6 	: 
A,ED3_4,Y16-29,F,PC,RO	96.1 	98.3 	: 
A,ED3_4,Y16-29,F,PC,RS	91.7 u	98.0 	: 
A,ED3_4,Y16-29,F,PC,SE	97.6 	97.8 	: 
A,ED3_4,Y16-29,F,PC,SI	99.2 	97.9 	: 
A,ED3_4,Y16-29,F,PC,SK	97.9 	98.2 	: 
A,ED3_4,Y16-29,F,PC,UK	96.5 u	96.5 u	: 
A,ED3_4,Y16-29,M,PC,AT	97.7 	96.6 	: 
A,ED3_4,Y16-29,M,PC,BE	94.9 	96.9 	: 
A,ED3_4,Y16-29,M,PC,BG	91.1 	98.6 	: 
A,ED3_4,Y16-29,M,PC,CH	99.3 	97.6 	: 
A,ED3_4,Y16-29,M,PC,CY	94.8 	96.9 	: 
A,ED3_4,Y16-29,M,PC,CZ	94.0 u	98.8 	: 
A,ED3_4,Y16-29,M,PC,DE	95.8 	98.0 	: 
A,ED3_4,Y16-29,M,PC,DK	100.0 	100.0 	: 
A,ED3_4,Y16-29,M,PC,EE	98.4 	95.3 	: 
A,ED3_4,Y16-29,M,PC,EL	86.9 	97.2 	: 
A,ED3_4,Y16-29,M,PC,ES	98.7 	99.4 	: 
A,ED3_4,Y16-29,M,PC,EU27_2007	95.6 u	96.6 e	: 
A,ED3_4,Y16-29,M,PC,EU27_2020	95.4 u	96.6 e	: 
A,ED3_4,Y16-29,M,PC,EU28	95.5 u	96.6 e	: 
A,ED3_4,Y16-29,M,PC,FI	99.3 	99.6 	: 
A,ED3_4,Y16-29,M,PC,FR	97.7 u	95.6 	: 
A,ED3_4,Y16-29,M,PC,HR	84.5 u	97.5 	: 
A,ED3_4,Y16-29,M,PC,HU	98.6 	97.7 	: 
A,ED3_4,Y16-29,M,PC,IE	97.3 u	98.2 u	: 
A,ED3_4,Y16-29,M,PC,IS	99.1 	97.3 	: 
A,ED3_4,Y16-29,M,PC,IT	85.9 u	92.1 	: 
A,ED3_4,Y16-29,M,PC,LT	97.9 u	98.1 	: 
A,ED3_4,Y16-29,M,PC,LU	90.8 u	94.6 	: 
A,ED3_4,Y16-29,M,PC,LV	95.0 	95.8 	: 
A,ED3_4,Y16-29,M,PC,MK	: u	91.4 	: 
A,ED3_4,Y16-29,M,PC,MT	96.1 u	97.1 	: 
A,ED3_4,Y16-29,M,PC,NL	97.5 	97.4 	: 
A,ED3_4,Y16-29,M,PC,NO	99.2 	99.5 	: 
A,ED3_4,Y16-29,M,PC,PL	95.9 u	96.8 u	: 
A,ED3_4,Y16-29,M,PC,PT	89.7 u	94.2 	: 
A,ED3_4,Y16-29,M,PC,RO	93.7 	97.1 	: 
A,ED3_4,Y16-29,M,PC,RS	87.1 u	98.3 	: 
A,ED3_4,Y16-29,M,PC,SE	99.7 	98.2 	: 
A,ED3_4,Y16-29,M,PC,SI	97.9 	97.7 	: 
A,ED3_4,Y16-29,M,PC,SK	98.4 	99.0 	: 
A,ED3_4,Y16-29,M,PC,UK	96.2 u	95.6 u	: 
A,ED3_4,Y16-29,T,PC,AT	98.5 	97.4 	: 
A,ED3_4,Y16-29,T,PC,BE	94.4 	95.8 	: 
A,ED3_4,Y16-29,T,PC,BG	94.0 	97.6 	: 
A,ED3_4,Y16-29,T,PC,CH	99.0 	98.0 	: 
A,ED3_4,Y16-29,T,PC,CY	94.5 	97.8 	: 
A,ED3_4,Y16-29,T,PC,CZ	94.8 u	99.0 	: 
A,ED3_4,Y16-29,T,PC,DE	96.5 	97.7 	: 
A,ED3_4,Y16-29,T,PC,DK	99.6 	99.2 	: 
A,ED3_4,Y16-29,T,PC,EE	98.0 	94.9 	: 
A,ED3_4,Y16-29,T,PC,EL	89.9 	97.1 	: 
A,ED3_4,Y16-29,T,PC,ES	98.7 	98.3 	: 
A,ED3_4,Y16-29,T,PC,EU27_2007	96.1 u	96.7 e	: 
A,ED3_4,Y16-29,T,PC,EU27_2020	96.0 u	96.8 e	: 
A,ED3_4,Y16-29,T,PC,EU28	96.1 u	96.7 e	: 
A,ED3_4,Y16-29,T,PC,FI	99.0 	99.6 	: 
A,ED3_4,Y16-29,T,PC,FR	98.3 u	96.5 	: 
A,ED3_4,Y16-29,T,PC,HR	90.6 u	96.9 	: 
A,ED3_4,Y16-29,T,PC,HU	98.4 	98.0 	: 
A,ED3_4,Y16-29,T,PC,IE	98.0 u	97.7 u	: 
A,ED3_4,Y16-29,T,PC,IS	98.8 	98.2 	: 
A,ED3_4,Y16-29,T,PC,IT	86.8 u	92.6 	: 
A,ED3_4,Y16-29,T,PC,LT	97.0 u	98.1 	: 
A,ED3_4,Y16-29,T,PC,LU	92.9 u	94.9 	: 
A,ED3_4,Y16-29,T,PC,LV	95.7 	95.6 	: 
A,ED3_4,Y16-29,T,PC,MK	: u	91.4 	: 
A,ED3_4,Y16-29,T,PC,MT	96.8 u	97.4 	: 
A,ED3_4,Y16-29,T,PC,NL	98.5 	98.2 	: 
A,ED3_4,Y16-29,T,PC,NO	98.8 	99.0 	: 
A,ED3_4,Y16-29,T,PC,PL	96.3 u	97.4 u	: 
A,ED3_4,Y16-29,T,PC,PT	89.8 u	94.4 	: 
A,ED3_4,Y16-29,T,PC,RO	94.8 	97.7 	: 
A,ED3_4,Y16-29,T,PC,RS	89.3 u	98.1 	: 
A,ED3_4,Y16-29,T,PC,SE	98.7 	98.0 	: 
A,ED3_4,Y16-29,T,PC,SI	98.6 	97.8 	: 
A,ED3_4,Y16-29,T,PC,SK	98.2 	98.6 	: 
A,ED3_4,Y16-29,T,PC,UK	96.4 u	96.1 u	: 
A,ED3_4,Y25-34,F,PC,AT	98.7 	98.5 	92.6 
A,ED3_4,Y25-34,F,PC,BE	93.8 	94.1 	91.7 
A,ED3_4,Y25-34,F,PC,BG	94.5 	99.0 	97.2 
A,ED3_4,Y25-34,F,PC,CH	98.1 	95.8 	98.7 
A,ED3_4,Y25-34,F,PC,CY	92.3 	97.5 	92.4 
A,ED3_4,Y25-34,F,PC,CZ	95.3 u	99.4 	96.3 
A,ED3_4,Y25-34,F,PC,DE	94.8 	96.8 	83.6 
A,ED3_4,Y25-34,F,PC,DK	96.7 	97.7 	94.9 
A,ED3_4,Y25-34,F,PC,EE	96.4 	91.7 	94.4 
A,ED3_4,Y25-34,F,PC,EL	91.5 	95.7 	88.4 
A,ED3_4,Y25-34,F,PC,ES	98.0 	98.2 	93.4 
A,ED3_4,Y25-34,F,PC,EU27_2007	95.1 u	95.8 e	: 
A,ED3_4,Y25-34,F,PC,EU27_2020	95.2 u	95.8 e	88.4 u
A,ED3_4,Y25-34,F,PC,EU28	95.0 u	95.8 e	: 
A,ED3_4,Y25-34,F,PC,FI	96.9 	99.7 	97.3 
A,ED3_4,Y25-34,F,PC,FR	97.4 u	95.2 	94.1 u
A,ED3_4,Y25-34,F,PC,HR	92.4 u	95.5 	91.7 u
A,ED3_4,Y25-34,F,PC,HU	97.1 	98.4 	93.6 u
A,ED3_4,Y25-34,F,PC,IE	97.1 u	95.6 u	91.3 u
A,ED3_4,Y25-34,F,PC,IS	95.4 	98.2 	: 
A,ED3_4,Y25-34,F,PC,IT	89.8 u	89.7 	80.1 
A,ED3_4,Y25-34,F,PC,LT	97.3 u	97.5 	95.1 u
