freq,frequenc,ind_type,isced11,age,sex,unit,geo\TIME_PERIOD	2015 	2022 
A,DAY,FAM,ED3_4,Y25-34,M,PC,DK	6.6 	4.7 
A,DAY,FAM,ED3_4,Y25-34,M,PC,EE	3.0 	1.1 
A,DAY,FAM,ED3_4,Y25-34,M,PC,EL	32.9 	25.6 
A,DAY,FAM,ED3_4,Y25-34,M,PC,ES	18.3 	7.5 
A,DAY,FAM,ED3_4,Y25-34,M,PC,EU27_2007	16.2 e	: 
A,DAY,FAM,ED3_4,Y25-34,M,PC,EU27_2020	17.5 	13.1 u
A,DAY,FAM,ED3_4,Y25-34,M,PC,EU28	16.5 e	: 
A,DAY,FAM,ED3_4,Y25-34,M,PC,FI	6.7 	4.0 
A,DAY,FAM,ED3_4,Y25-34,M,PC,FR	15.5 	8.6 
A,DAY,FAM,ED3_4,Y25-34,M,PC,HR	33.9 	32.0 
A,DAY,FAM,ED3_4,Y25-34,M,PC,HU	17.3 	14.2 
A,DAY,FAM,ED3_4,Y25-34,M,PC,IE	15.0 u	4.9 
A,DAY,FAM,ED3_4,Y25-34,M,PC,IS	8.3 	: 
A,DAY,FAM,ED3_4,Y25-34,M,PC,IT	22.4 	14.3 
A,DAY,FAM,ED3_4,Y25-34,M,PC,LT	3.8 	2.3 
A,DAY,FAM,ED3_4,Y25-34,M,PC,LU	16.7 	7.1 
A,DAY,FAM,ED3_4,Y25-34,M,PC,LV	3.8 	4.5 
A,DAY,FAM,ED3_4,Y25-34,M,PC,ME	28.0 	14.9 
A,DAY,FAM,ED3_4,Y25-34,M,PC,MK	87.4 	: 
A,DAY,FAM,ED3_4,Y25-34,M,PC,MT	39.2 	15.7 
A,DAY,FAM,ED3_4,Y25-34,M,PC,NL	7.3 	8.7 
A,DAY,FAM,ED3_4,Y25-34,M,PC,NO	15.1 	4.6 
A,DAY,FAM,ED3_4,Y25-34,M,PC,PL	5.4 u	8.3 
A,DAY,FAM,ED3_4,Y25-34,M,PC,PT	34.6 	15.0 
A,DAY,FAM,ED3_4,Y25-34,M,PC,RO	29.3 	26.1 
A,DAY,FAM,ED3_4,Y25-34,M,PC,RS	27.4 	12.1 
A,DAY,FAM,ED3_4,Y25-34,M,PC,SE	7.4 	5.7 
A,DAY,FAM,ED3_4,Y25-34,M,PC,SI	12.4 	7.5 
A,DAY,FAM,ED3_4,Y25-34,M,PC,SK	38.1 	28.2 
A,DAY,FAM,ED3_4,Y25-34,M,PC,TR	: 	10.4 
A,DAY,FAM,ED3_4,Y25-34,M,PC,UK	10.1 u	: 
A,DAY,FAM,ED3_4,Y25-34,T,PC,AT	6.9 	8.0 
A,DAY,FAM,ED3_4,Y25-34,T,PC,BE	21.2 	12.4 
A,DAY,FAM,ED3_4,Y25-34,T,PC,BG	27.7 	52.9 
A,DAY,FAM,ED3_4,Y25-34,T,PC,CH	7.6 	9.2 
A,DAY,FAM,ED3_4,Y25-34,T,PC,CY	41.4 	37.1 
A,DAY,FAM,ED3_4,Y25-34,T,PC,CZ	14.9 	12.7 
A,DAY,FAM,ED3_4,Y25-34,T,PC,DE	16.0 	: u
A,DAY,FAM,ED3_4,Y25-34,T,PC,DK	5.2 	3.1 
A,DAY,FAM,ED3_4,Y25-34,T,PC,EE	4.2 	1.0 
A,DAY,FAM,ED3_4,Y25-34,T,PC,EL	34.4 	25.7 
A,DAY,FAM,ED3_4,Y25-34,T,PC,ES	20.1 	9.4 
A,DAY,FAM,ED3_4,Y25-34,T,PC,EU27_2007	17.8 e	: 
A,DAY,FAM,ED3_4,Y25-34,T,PC,EU27_2020	18.2 	14.5 u
A,DAY,FAM,ED3_4,Y25-34,T,PC,EU28	17.9 e	: 
A,DAY,FAM,ED3_4,Y25-34,T,PC,FI	7.0 	3.4 
A,DAY,FAM,ED3_4,Y25-34,T,PC,FR	17.7 	10.6 
A,DAY,FAM,ED3_4,Y25-34,T,PC,HR	31.4 	31.8 
A,DAY,FAM,ED3_4,Y25-34,T,PC,HU	17.9 	15.9 
A,DAY,FAM,ED3_4,Y25-34,T,PC,IE	20.7 u	10.3 
A,DAY,FAM,ED3_4,Y25-34,T,PC,IS	10.0 	: 
A,DAY,FAM,ED3_4,Y25-34,T,PC,IT	22.6 	18.1 
A,DAY,FAM,ED3_4,Y25-34,T,PC,LT	5.3 	2.8 
A,DAY,FAM,ED3_4,Y25-34,T,PC,LU	16.8 	5.2 
A,DAY,FAM,ED3_4,Y25-34,T,PC,LV	4.8 	4.1 
A,DAY,FAM,ED3_4,Y25-34,T,PC,ME	26.1 	16.7 
A,DAY,FAM,ED3_4,Y25-34,T,PC,MK	88.7 	: 
A,DAY,FAM,ED3_4,Y25-34,T,PC,MT	38.9 	15.8 
A,DAY,FAM,ED3_4,Y25-34,T,PC,NL	6.5 	7.3 
A,DAY,FAM,ED3_4,Y25-34,T,PC,NO	12.7 	5.9 
A,DAY,FAM,ED3_4,Y25-34,T,PC,PL	6.2 u	8.6 
A,DAY,FAM,ED3_4,Y25-34,T,PC,PT	32.6 	17.5 
A,DAY,FAM,ED3_4,Y25-34,T,PC,RO	30.8 	27.7 
A,DAY,FAM,ED3_4,Y25-34,T,PC,RS	30.1 	16.0 
A,DAY,FAM,ED3_4,Y25-34,T,PC,SE	7.7 	5.6 
A,DAY,FAM,ED3_4,Y25-34,T,PC,SI	11.8 	8.5 
A,DAY,FAM,ED3_4,Y25-34,T,PC,SK	39.9 	32.2 
A,DAY,FAM,ED3_4,Y25-34,T,PC,TR	: 	11.1 
A,DAY,FAM,ED3_4,Y25-34,T,PC,UK	19.3 u	: 
A,DAY,FAM,ED3_4,Y25-64,F,PC,AT	8.4 	8.5 
A,DAY,FAM,ED3_4,Y25-64,F,PC,BE	23.2 	14.3 
A,DAY,FAM,ED3_4,Y25-64,F,PC,BG	20.3 	43.2 
A,DAY,FAM,ED3_4,Y25-64,F,PC,CH	7.5 	5.7 
A,DAY,FAM,ED3_4,Y25-64,F,PC,CY	45.0 	45.2 
A,DAY,FAM,ED3_4,Y25-64,F,PC,CZ	15.3 	13.3 
A,DAY,FAM,ED3_4,Y25-64,F,PC,DE	16.2 	: u
A,DAY,FAM,ED3_4,Y25-64,F,PC,DK	3.0 	1.6 
A,DAY,FAM,ED3_4,Y25-64,F,PC,EE	5.1 	3.3 
A,DAY,FAM,ED3_4,Y25-64,F,PC,EL	34.4 	25.5 
A,DAY,FAM,ED3_4,Y25-64,F,PC,ES	21.5 	10.5 
A,DAY,FAM,ED3_4,Y25-64,F,PC,EU27_2007	17.1 e	: 
A,DAY,FAM,ED3_4,Y25-64,F,PC,EU27_2020	17.1 	14.1 u
A,DAY,FAM,ED3_4,Y25-64,F,PC,EU28	17.3 e	: 
A,DAY,FAM,ED3_4,Y25-64,F,PC,FI	11.2 	4.5 
A,DAY,FAM,ED3_4,Y25-64,F,PC,FR	16.8 	11.2 
A,DAY,FAM,ED3_4,Y25-64,F,PC,HR	32.1 	28.5 
A,DAY,FAM,ED3_4,Y25-64,F,PC,HU	17.2 	14.2 
A,DAY,FAM,ED3_4,Y25-64,F,PC,IE	19.0 u	13.9 
A,DAY,FAM,ED3_4,Y25-64,F,PC,IS	10.5 	: 
A,DAY,FAM,ED3_4,Y25-64,F,PC,IT	21.8 	16.8 
A,DAY,FAM,ED3_4,Y25-64,F,PC,LT	3.5 	2.3 
A,DAY,FAM,ED3_4,Y25-64,F,PC,LU	16.3 	6.8 
A,DAY,FAM,ED3_4,Y25-64,F,PC,LV	4.8 	3.1 
A,DAY,FAM,ED3_4,Y25-64,F,PC,ME	19.6 	16.7 
A,DAY,FAM,ED3_4,Y25-64,F,PC,MK	89.1 	: 
A,DAY,FAM,ED3_4,Y25-64,F,PC,MT	30.1 	19.3 
A,DAY,FAM,ED3_4,Y25-64,F,PC,NL	5.8 	7.3 
A,DAY,FAM,ED3_4,Y25-64,F,PC,NO	12.3 	6.6 
A,DAY,FAM,ED3_4,Y25-64,F,PC,PL	6.7 u	8.2 
A,DAY,FAM,ED3_4,Y25-64,F,PC,PT	31.1 	24.9 
A,DAY,FAM,ED3_4,Y25-64,F,PC,RO	26.6 	25.2 
A,DAY,FAM,ED3_4,Y25-64,F,PC,RS	27.8 	14.8 
A,DAY,FAM,ED3_4,Y25-64,F,PC,SE	6.2 	4.4 
A,DAY,FAM,ED3_4,Y25-64,F,PC,SI	10.1 	9.5 
A,DAY,FAM,ED3_4,Y25-64,F,PC,SK	37.5 	31.2 
A,DAY,FAM,ED3_4,Y25-64,F,PC,TR	: 	10.9 
A,DAY,FAM,ED3_4,Y25-64,F,PC,UK	20.6 u	: 
A,DAY,FAM,ED3_4,Y25-64,M,PC,AT	5.4 	6.7 
A,DAY,FAM,ED3_4,Y25-64,M,PC,BE	17.5 	10.2 
A,DAY,FAM,ED3_4,Y25-64,M,PC,BG	21.7 	45.1 
A,DAY,FAM,ED3_4,Y25-64,M,PC,CH	7.0 	8.4 
A,DAY,FAM,ED3_4,Y25-64,M,PC,CY	40.5 	42.1 
A,DAY,FAM,ED3_4,Y25-64,M,PC,CZ	12.0 	11.0 
A,DAY,FAM,ED3_4,Y25-64,M,PC,DE	12.7 	: u
A,DAY,FAM,ED3_4,Y25-64,M,PC,DK	3.0 	3.6 
A,DAY,FAM,ED3_4,Y25-64,M,PC,EE	3.0 	2.8 
A,DAY,FAM,ED3_4,Y25-64,M,PC,EL	32.3 	23.5 
A,DAY,FAM,ED3_4,Y25-64,M,PC,ES	16.5 	8.2 
A,DAY,FAM,ED3_4,Y25-64,M,PC,EU27_2007	13.9 e	: 
A,DAY,FAM,ED3_4,Y25-64,M,PC,EU27_2020	14.6 	12.2 u
A,DAY,FAM,ED3_4,Y25-64,M,PC,EU28	14.1 e	: 
A,DAY,FAM,ED3_4,Y25-64,M,PC,FI	7.7 	6.8 
A,DAY,FAM,ED3_4,Y25-64,M,PC,FR	12.6 	9.4 
A,DAY,FAM,ED3_4,Y25-64,M,PC,HR	32.3 	28.9 
A,DAY,FAM,ED3_4,Y25-64,M,PC,HU	14.9 	12.3 
A,DAY,FAM,ED3_4,Y25-64,M,PC,IE	12.9 u	8.3 
A,DAY,FAM,ED3_4,Y25-64,M,PC,IS	3.8 	: 
A,DAY,FAM,ED3_4,Y25-64,M,PC,IT	18.7 	15.5 
A,DAY,FAM,ED3_4,Y25-64,M,PC,LT	1.9 	2.0 
A,DAY,FAM,ED3_4,Y25-64,M,PC,LU	16.3 	5.1 
A,DAY,FAM,ED3_4,Y25-64,M,PC,LV	3.0 	2.5 
A,DAY,FAM,ED3_4,Y25-64,M,PC,ME	22.2 	17.1 
A,DAY,FAM,ED3_4,Y25-64,M,PC,MK	87.6 	: 
A,DAY,FAM,ED3_4,Y25-64,M,PC,MT	29.9 	15.2 
A,DAY,FAM,ED3_4,Y25-64,M,PC,NL	4.3 	5.1 
A,DAY,FAM,ED3_4,Y25-64,M,PC,NO	13.4 	5.4 
A,DAY,FAM,ED3_4,Y25-64,M,PC,PL	5.3 u	6.0 
A,DAY,FAM,ED3_4,Y25-64,M,PC,PT	30.6 	19.4 
A,DAY,FAM,ED3_4,Y25-64,M,PC,RO	27.0 	22.5 
A,DAY,FAM,ED3_4,Y25-64,M,PC,RS	24.7 	11.9 
A,DAY,FAM,ED3_4,Y25-64,M,PC,SE	5.4 	3.7 
A,DAY,FAM,ED3_4,Y25-64,M,PC,SI	9.3 	8.8 
A,DAY,FAM,ED3_4,Y25-64,M,PC,SK	34.9 	25.3 
A,DAY,FAM,ED3_4,Y25-64,M,PC,TR	: 	9.9 
A,DAY,FAM,ED3_4,Y25-64,M,PC,UK	12.0 u	: 
A,DAY,FAM,ED3_4,Y25-64,T,PC,AT	6.9 	7.5 
A,DAY,FAM,ED3_4,Y25-64,T,PC,BE	20.1 	12.0 
A,DAY,FAM,ED3_4,Y25-64,T,PC,BG	21.0 	44.2 
A,DAY,FAM,ED3_4,Y25-64,T,PC,CH	7.3 	7.0 
A,DAY,FAM,ED3_4,Y25-64,T,PC,CY	42.8 	43.5 
A,DAY,FAM,ED3_4,Y25-64,T,PC,CZ	13.6 	12.1 
A,DAY,FAM,ED3_4,Y25-64,T,PC,DE	14.6 	: u
A,DAY,FAM,ED3_4,Y25-64,T,PC,DK	3.0 	2.8 
A,DAY,FAM,ED3_4,Y25-64,T,PC,EE	3.9 	3.0 
A,DAY,FAM,ED3_4,Y25-64,T,PC,EL	33.3 	24.5 
A,DAY,FAM,ED3_4,Y25-64,T,PC,ES	18.9 	9.3 
A,DAY,FAM,ED3_4,Y25-64,T,PC,EU27_2007	15.5 e	: 
A,DAY,FAM,ED3_4,Y25-64,T,PC,EU27_2020	15.9 	13.1 u
A,DAY,FAM,ED3_4,Y25-64,T,PC,EU28	15.7 e	: 
A,DAY,FAM,ED3_4,Y25-64,T,PC,FI	9.2 	5.9 
A,DAY,FAM,ED3_4,Y25-64,T,PC,FR	14.6 	10.3 
A,DAY,FAM,ED3_4,Y25-64,T,PC,HR	32.2 	28.7 
A,DAY,FAM,ED3_4,Y25-64,T,PC,HU	15.9 	13.2 
A,DAY,FAM,ED3_4,Y25-64,T,PC,IE	16.8 u	11.1 
A,DAY,FAM,ED3_4,Y25-64,T,PC,IS	6.4 	: 
A,DAY,FAM,ED3_4,Y25-64,T,PC,IT	20.2 	16.2 
A,DAY,FAM,ED3_4,Y25-64,T,PC,LT	2.7 	2.1 
A,DAY,FAM,ED3_4,Y25-64,T,PC,LU	16.3 	5.9 
A,DAY,FAM,ED3_4,Y25-64,T,PC,LV	3.9 	2.8 
A,DAY,FAM,ED3_4,Y25-64,T,PC,ME	21.0 	16.9 
A,DAY,FAM,ED3_4,Y25-64,T,PC,MK	88.2 	: 
A,DAY,FAM,ED3_4,Y25-64,T,PC,MT	30.0 	17.2 
A,DAY,FAM,ED3_4,Y25-64,T,PC,NL	5.1 	6.2 
A,DAY,FAM,ED3_4,Y25-64,T,PC,NO	12.9 	5.9 
A,DAY,FAM,ED3_4,Y25-64,T,PC,PL	6.1 u	7.0 
A,DAY,FAM,ED3_4,Y25-64,T,PC,PT	30.8 	22.1 
A,DAY,FAM,ED3_4,Y25-64,T,PC,RO	26.8 	23.8 
A,DAY,FAM,ED3_4,Y25-64,T,PC,RS	26.1 	13.2 
A,DAY,FAM,ED3_4,Y25-64,T,PC,SE	5.7 	4.0 
A,DAY,FAM,ED3_4,Y25-64,T,PC,SI	9.7 	9.1 
A,DAY,FAM,ED3_4,Y25-64,T,PC,SK	36.1 	28.0 
A,DAY,FAM,ED3_4,Y25-64,T,PC,TR	: 	10.3 
A,DAY,FAM,ED3_4,Y25-64,T,PC,UK	16.6 u	: 
A,DAY,FAM,ED3_4,Y35-49,F,PC,AT	7.5 	6.4 
A,DAY,FAM,ED3_4,Y35-49,F,PC,BE	20.4 	12.4 
A,DAY,FAM,ED3_4,Y35-49,F,PC,BG	21.3 	46.4 
A,DAY,FAM,ED3_4,Y35-49,F,PC,CH	6.3 	4.8 
A,DAY,FAM,ED3_4,Y35-49,F,PC,CY	44.3 	43.4 
A,DAY,FAM,ED3_4,Y35-49,F,PC,CZ	15.3 	11.6 
A,DAY,FAM,ED3_4,Y35-49,F,PC,DE	17.4 	: u
A,DAY,FAM,ED3_4,Y35-49,F,PC,DK	2.7 	2.5 
A,DAY,FAM,ED3_4,Y35-49,F,PC,EE	5.2 	3.3 
A,DAY,FAM,ED3_4,Y35-49,F,PC,EL	34.2 	26.6 
A,DAY,FAM,ED3_4,Y35-49,F,PC,ES	20.6 	10.2 
A,DAY,FAM,ED3_4,Y35-49,F,PC,EU27_2007	16.7 e	: 
A,DAY,FAM,ED3_4,Y35-49,F,PC,EU27_2020	17.3 	13.9 u
A,DAY,FAM,ED3_4,Y35-49,F,PC,EU28	16.9 e	: 
A,DAY,FAM,ED3_4,Y35-49,F,PC,FI	8.9 	4.4 
A,DAY,FAM,ED3_4,Y35-49,F,PC,FR	13.2 	9.2 
A,DAY,FAM,ED3_4,Y35-49,F,PC,HR	33.1 	28.6 
A,DAY,FAM,ED3_4,Y35-49,F,PC,HU	14.7 	12.0 
A,DAY,FAM,ED3_4,Y35-49,F,PC,IE	19.4 u	6.8 
A,DAY,FAM,ED3_4,Y35-49,F,PC,IS	11.3 	: 
A,DAY,FAM,ED3_4,Y35-49,F,PC,IT	22.3 	15.5 
A,DAY,FAM,ED3_4,Y35-49,F,PC,LT	3.2 	2.9 
A,DAY,FAM,ED3_4,Y35-49,F,PC,LU	15.5 	9.9 
A,DAY,FAM,ED3_4,Y35-49,F,PC,LV	5.3 	2.5 
A,DAY,FAM,ED3_4,Y35-49,F,PC,ME	17.8 	16.7 
A,DAY,FAM,ED3_4,Y35-49,F,PC,MK	88.9 	: 
A,DAY,FAM,ED3_4,Y35-49,F,PC,MT	24.3 	22.1 
A,DAY,FAM,ED3_4,Y35-49,F,PC,NL	7.4 	7.4 
A,DAY,FAM,ED3_4,Y35-49,F,PC,NO	11.3 	2.5 
A,DAY,FAM,ED3_4,Y35-49,F,PC,PL	5.6 u	8.1 
A,DAY,FAM,ED3_4,Y35-49,F,PC,PT	33.8 	28.0 
A,DAY,FAM,ED3_4,Y35-49,F,PC,RO	27.2 	27.0 
A,DAY,FAM,ED3_4,Y35-49,F,PC,RS	25.9 	13.4 
A,DAY,FAM,ED3_4,Y35-49,F,PC,SE	3.5 	3.7 
A,DAY,FAM,ED3_4,Y35-49,F,PC,SI	9.4 	10.7 
A,DAY,FAM,ED3_4,Y35-49,F,PC,SK	36.7 	30.4 
A,DAY,FAM,ED3_4,Y35-49,F,PC,TR	: 	10.5 
A,DAY,FAM,ED3_4,Y35-49,F,PC,UK	15.2 u	: 
A,DAY,FAM,ED3_4,Y35-49,M,PC,AT	5.8 	6.3 
A,DAY,FAM,ED3_4,Y35-49,M,PC,BE	19.0 	11.8 
A,DAY,FAM,ED3_4,Y35-49,M,PC,BG	20.6 	43.6 
A,DAY,FAM,ED3_4,Y35-49,M,PC,CH	8.9 	5.9 
A,DAY,FAM,ED3_4,Y35-49,M,PC,CY	34.6 	41.3 
A,DAY,FAM,ED3_4,Y35-49,M,PC,CZ	11.5 	10.8 
A,DAY,FAM,ED3_4,Y35-49,M,PC,DE	13.5 	: u
A,DAY,FAM,ED3_4,Y35-49,M,PC,DK	1.9 	2.7 
A,DAY,FAM,ED3_4,Y35-49,M,PC,EE	2.6 	3.1 
A,DAY,FAM,ED3_4,Y35-49,M,PC,EL	31.1 	23.3 
A,DAY,FAM,ED3_4,Y35-49,M,PC,ES	16.4 	8.5 
A,DAY,FAM,ED3_4,Y35-49,M,PC,EU27_2007	14.0 e	: 
A,DAY,FAM,ED3_4,Y35-49,M,PC,EU27_2020	14.9 	12.4 u
A,DAY,FAM,ED3_4,Y35-49,M,PC,EU28	14.3 e	: 
A,DAY,FAM,ED3_4,Y35-49,M,PC,FI	6.2 	5.9 
A,DAY,FAM,ED3_4,Y35-49,M,PC,FR	11.2 	8.7 
A,DAY,FAM,ED3_4,Y35-49,M,PC,HR	35.2 	29.6 
A,DAY,FAM,ED3_4,Y35-49,M,PC,HU	13.8 	12.0 
A,DAY,FAM,ED3_4,Y35-49,M,PC,IE	12.2 u	9.5 
A,DAY,FAM,ED3_4,Y35-49,M,PC,IS	1.0 	: 
A,DAY,FAM,ED3_4,Y35-49,M,PC,IT	18.4 	15.4 
A,DAY,FAM,ED3_4,Y35-49,M,PC,LT	1.2 	2.6 
A,DAY,FAM,ED3_4,Y35-49,M,PC,LU	17.4 	4.3 
A,DAY,FAM,ED3_4,Y35-49,M,PC,LV	3.2 	2.2 
A,DAY,FAM,ED3_4,Y35-49,M,PC,ME	21.1 	19.3 
A,DAY,FAM,ED3_4,Y35-49,M,PC,MK	90.2 	: 
A,DAY,FAM,ED3_4,Y35-49,M,PC,MT	25.0 	14.3 
A,DAY,FAM,ED3_4,Y35-49,M,PC,NL	4.0 	4.4 
A,DAY,FAM,ED3_4,Y35-49,M,PC,NO	12.8 	3.7 
A,DAY,FAM,ED3_4,Y35-49,M,PC,PL	5.6 u	5.4 
A,DAY,FAM,ED3_4,Y35-49,M,PC,PT	30.1 	21.4 
A,DAY,FAM,ED3_4,Y35-49,M,PC,RO	29.2 	23.1 
A,DAY,FAM,ED3_4,Y35-49,M,PC,RS	26.4 	13.1 
A,DAY,FAM,ED3_4,Y35-49,M,PC,SE	5.1 	1.9 
A,DAY,FAM,ED3_4,Y35-49,M,PC,SI	6.9 	10.1 
A,DAY,FAM,ED3_4,Y35-49,M,PC,SK	34.4 	27.2 
A,DAY,FAM,ED3_4,Y35-49,M,PC,TR	: 	10.1 
A,DAY,FAM,ED3_4,Y35-49,M,PC,UK	9.7 u	: 
A,DAY,FAM,ED3_4,Y35-49,T,PC,AT	6.7 	6.3 
A,DAY,FAM,ED3_4,Y35-49,T,PC,BE	19.6 	12.1 
A,DAY,FAM,ED3_4,Y35-49,T,PC,BG	20.9 	44.8 
A,DAY,FAM,ED3_4,Y35-49,T,PC,CH	7.4 	5.3 
A,DAY,FAM,ED3_4,Y35-49,T,PC,CY	39.8 	42.3 
A,DAY,FAM,ED3_4,Y35-49,T,PC,CZ	13.4 	11.2 
A,DAY,FAM,ED3_4,Y35-49,T,PC,DE	15.5 	: u
A,DAY,FAM,ED3_4,Y35-49,T,PC,DK	2.3 	2.6 
A,DAY,FAM,ED3_4,Y35-49,T,PC,EE	3.6 	3.2 
A,DAY,FAM,ED3_4,Y35-49,T,PC,EL	32.7 	24.9 
A,DAY,FAM,ED3_4,Y35-49,T,PC,ES	18.4 	9.3 
A,DAY,FAM,ED3_4,Y35-49,T,PC,EU27_2007	15.3 e	: 
A,DAY,FAM,ED3_4,Y35-49,T,PC,EU27_2020	16.1 	13.1 u
A,DAY,FAM,ED3_4,Y35-49,T,PC,EU28	15.6 e	: 
A,DAY,FAM,ED3_4,Y35-49,T,PC,FI	7.3 	5.3 
A,DAY,FAM,ED3_4,Y35-49,T,PC,FR	12.1 	8.9 
A,DAY,FAM,ED3_4,Y35-49,T,PC,HR	34.2 	29.1 
A,DAY,FAM,ED3_4,Y35-49,T,PC,HU	14.2 	12.0 
A,DAY,FAM,ED3_4,Y35-49,T,PC,IE	16.9 u	8.2 
A,DAY,FAM,ED3_4,Y35-49,T,PC,IS	4.9 	: 
A,DAY,FAM,ED3_4,Y35-49,T,PC,IT	20.5 	15.4 
A,DAY,FAM,ED3_4,Y35-49,T,PC,LT	2.2 	2.7 
A,DAY,FAM,ED3_4,Y35-49,T,PC,LU	16.4 	6.7 
A,DAY,FAM,ED3_4,Y35-49,T,PC,LV	4.2 	2.3 
A,DAY,FAM,ED3_4,Y35-49,T,PC,ME	19.5 	18.0 
A,DAY,FAM,ED3_4,Y35-49,T,PC,MK	89.6 	: 
A,DAY,FAM,ED3_4,Y35-49,T,PC,MT	24.6 	18.2 
A,DAY,FAM,ED3_4,Y35-49,T,PC,NL	5.7 	5.8 
A,DAY,FAM,ED3_4,Y35-49,T,PC,NO	12.2 	3.2 
A,DAY,FAM,ED3_4,Y35-49,T,PC,PL	5.6 u	6.7 
A,DAY,FAM,ED3_4,Y35-49,T,PC,PT	32.0 	24.8 
A,DAY,FAM,ED3_4,Y35-49,T,PC,RO	28.3 	24.9 
A,DAY,FAM,ED3_4,Y35-49,T,PC,RS	26.1 	13.2 
A,DAY,FAM,ED3_4,Y35-49,T,PC,SE	4.4 	2.7 
A,DAY,FAM,ED3_4,Y35-49,T,PC,SI	8.0 	10.3 
A,DAY,FAM,ED3_4,Y35-49,T,PC,SK	35.5 	28.7 
A,DAY,FAM,ED3_4,Y35-49,T,PC,TR	: 	10.2 
A,DAY,FAM,ED3_4,Y35-49,T,PC,UK	12.8 u	: 
A,DAY,FAM,ED3_4,Y50-64,F,PC,AT	9.8 	9.6 
A,DAY,FAM,ED3_4,Y50-64,F,PC,BE	24.9 	14.5 
A,DAY,FAM,ED3_4,Y50-64,F,PC,BG	17.0 	36.8 
A,DAY,FAM,ED3_4,Y50-64,F,PC,CH	7.8 	6.3 
A,DAY,FAM,ED3_4,Y50-64,F,PC,CY	49.7 	52.9 
A,DAY,FAM,ED3_4,Y50-64,F,PC,CZ	14.3 	13.7 
A,DAY,FAM,ED3_4,Y50-64,F,PC,DE	15.0 	: u
A,DAY,FAM,ED3_4,Y50-64,F,PC,DK	3.0 	1.3 
A,DAY,FAM,ED3_4,Y50-64,F,PC,EE	4.5 	4.5 
A,DAY,FAM,ED3_4,Y50-64,F,PC,EL	33.4 	24.1 
A,DAY,FAM,ED3_4,Y50-64,F,PC,ES	22.4 	10.3 
A,DAY,FAM,ED3_4,Y50-64,F,PC,EU27_2007	16.3 e	: 
A,DAY,FAM,ED3_4,Y50-64,F,PC,EU27_2020	16.1 	13.3 u
A,DAY,FAM,ED3_4,Y50-64,F,PC,EU28	16.4 e	: 
A,DAY,FAM,ED3_4,Y50-64,F,PC,FI	14.9 	5.8 
A,DAY,FAM,ED3_4,Y50-64,F,PC,FR	18.3 	12.2 
A,DAY,FAM,ED3_4,Y50-64,F,PC,HR	33.6 	27.1 
A,DAY,FAM,ED3_4,Y50-64,F,PC,HU	18.5 	14.5 
A,DAY,FAM,ED3_4,Y50-64,F,PC,IE	15.6 u	18.7 
A,DAY,FAM,ED3_4,Y50-64,F,PC,IS	8.2 	: 
A,DAY,FAM,ED3_4,Y50-64,F,PC,IT	20.4 	15.4 
A,DAY,FAM,ED3_4,Y50-64,F,PC,LT	2.6 	1.7 
A,DAY,FAM,ED3_4,Y50-64,F,PC,LU	16.5 	6.9 
A,DAY,FAM,ED3_4,Y50-64,F,PC,LV	4.0 	3.3 
A,DAY,FAM,ED3_4,Y50-64,F,PC,ME	18.8 	15.6 
A,DAY,FAM,ED3_4,Y50-64,F,PC,MK	88.2 	: 
A,DAY,FAM,ED3_4,Y50-64,F,PC,MT	28.1 	19.1 
A,DAY,FAM,ED3_4,Y50-64,F,PC,NL	4.4 	7.8 
A,DAY,FAM,ED3_4,Y50-64,F,PC,NO	14.1 	8.7 
A,DAY,FAM,ED3_4,Y50-64,F,PC,PL	7.4 u	8.0 
A,DAY,FAM,ED3_4,Y50-64,F,PC,PT	25.7 	23.9 
A,DAY,FAM,ED3_4,Y50-64,F,PC,RO	22.4 	21.6 
A,DAY,FAM,ED3_4,Y50-64,F,PC,RS	26.4 	12.8 
A,DAY,FAM,ED3_4,Y50-64,F,PC,SE	7.7 	4.3 
A,DAY,FAM,ED3_4,Y50-64,F,PC,SI	10.4 	8.4 
A,DAY,FAM,ED3_4,Y50-64,F,PC,SK	36.1 	29.0 
A,DAY,FAM,ED3_4,Y50-64,F,PC,TR	: 	9.6 
A,DAY,FAM,ED3_4,Y50-64,F,PC,UK	21.5 u	: 
A,DAY,FAM,ED3_4,Y50-64,M,PC,AT	4.5 	6.8 
A,DAY,FAM,ED3_4,Y50-64,M,PC,BE	15.4 	9.2 
A,DAY,FAM,ED3_4,Y50-64,M,PC,BG	18.0 	42.1 
A,DAY,FAM,ED3_4,Y50-64,M,PC,CH	5.8 	8.4 
A,DAY,FAM,ED3_4,Y50-64,M,PC,CY	45.7 	43.7 
A,DAY,FAM,ED3_4,Y50-64,M,PC,CZ	12.2 	11.8 
A,DAY,FAM,ED3_4,Y50-64,M,PC,DE	10.7 	: u
A,DAY,FAM,ED3_4,Y50-64,M,PC,DK	2.2 	4.0 
A,DAY,FAM,ED3_4,Y50-64,M,PC,EE	3.4 	3.4 
A,DAY,FAM,ED3_4,Y50-64,M,PC,EL	33.6 	22.5 
A,DAY,FAM,ED3_4,Y50-64,M,PC,ES	15.5 	8.2 
A,DAY,FAM,ED3_4,Y50-64,M,PC,EU27_2007	12.4 e	: 
A,DAY,FAM,ED3_4,Y50-64,M,PC,EU27_2020	12.7 	11.6 u
